"","ENSMUSG00000023043","ENSMUSG00000031972","ENSMUSG00000032085","ERCC-00116","ERCC-00108","ERCC-00009","ERCC-00111","ENSMUSG00000032231","ENSMUSG00000049382","ERCC-00043","ERCC-00003","ERCC-00145","ERCC-00042","ENSMUSG00000032366","ERCC-00113","ERCC-00092","ERCC-00136","ENSMUSG00000029484","ENSMUSG00000079029","ERCC-00171","ENSMUSG00000024659","ERCC-00112","ERCC-00022","ENSMUSG00000040152","ERCC-00076","ENSMUSG00000072905","ERCC-00004","ENSMUSG00000035783","ERCC-00046","ENSMUSG00000005892","ENSMUSG00000010592","ENSMUSG00000096221","ENSMUSG00000097581","ENSMUSG00000097213","ENSMUSG00000083538","ERCC-00060","ENSMUSG00000074818","ENSMUSG00000078566","ENSMUSG00000029761","ENSMUSG00000005983","ENSMUSG00000000805","ENSMUSG00000060441","ENSMUSG00000078380","ERCC-00025","ENSMUSG00000022753","ENSMUSG00000079034","ERCC-00035","ENSMUSG00000069475","ENSMUSG00000085774","ENSMUSG00000089940","ENSMUSG00000074472","ENSMUSG00000029861","ENSMUSG00000033306","ENSMUSG00000032060","ERCC-00044","ERCC-00165","ENSMUSG00000047793","ENSMUSG00000079505","ENSMUSG00000020258","ENSMUSG00000054517","ENSMUSG00000098235","ENSMUSG00000093847","ENSMUSG00000086799","ENSMUSG00000031910","ENSMUSG00000095905","ENSMUSG00000025867","ENSMUSG00000095180","ENSMUSG00000097467","ENSMUSG00000097136","ENSMUSG00000092181","ERCC-00131","ENSMUSG00000022425","ENSMUSG00000022875","ENSMUSG00000037593","ENSMUSG00000079906","ENSMUSG00000085399","ENSMUSG00000087338","ENSMUSG00000003378","ENSMUSG00000082604","ENSMUSG00000087480","ENSMUSG00000093606","ENSMUSG00000048163","ENSMUSG00000032726","ENSMUSG00000038793","ENSMUSG00000033615","ENSMUSG00000000184","ENSMUSG00000034730","ENSMUSG00000060550","ENSMUSG00000044703","ENSMUSG00000027562","ENSMUSG00000089861","ENSMUSG00000097737","ENSMUSG00000025993","ENSMUSG00000042386","ENSMUSG00000079662","ENSMUSG00000090210","ENSMUSG00000028128","ENSMUSG00000097879","ENSMUSG00000095799","ENSMUSG00000097229"
"ola_mES_a2i_2_13.counts",0.742951490398644,0.312894253990785,0,0,0,0,0,0.312894253990785,1.61763348003942,0,0.312894253990785,0,0,4.13866959834458,0,0,0,0,0.312894253990785,0.312894253990785,0,0,0,0,0,0,0,0.312894253990785,0,6.32885611539659,3.71464673858507,0,0,0,0,0,0,5.14007247311247,2.3905206081071,0.312894253990785,0,0,0,0,0,0,0,0,0,0,0.312894253990785,0,2.94451631868697,0.550865534434047,0,0,0.312894253990785,0,0.550865534434047,0,0,0,0,0,0,0,0,0,0.312894253990785,0.312894253990785,0,0,0,0.312894253990785,0,0,0.312894253990785,0,0,0,0.312894253990785,0,0,4.80293036451679,0,0,0,0,0.312894253990785,2.12196671391844,0.312894253990785,0,0,0,0,0,0,0.312894253990785,0,0
"ola_mES_a2i_2_14.counts",2.45827227058724,0.46598885346326,0,0,0,0,0,0,0,0,1.37824862613573,0,0,2.33210163232571,0,0,0,2.0447652948523,0,0.333414822847858,4.15453922438137,0,0,0,0,0.180539201633524,0.180539201633524,0.180539201633524,0.180539201633524,6.36872056167885,0,0,0,0,0.46598885346326,0,0,3.18428356078943,0,0,0,0,0.180539201633524,0,0.180539201633524,0.180539201633524,0,0.948914591247023,0,0,0.180539201633524,0,1.022727043804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333414822847858,0,0.46598885346326,0,0,0,0,0,0,0.180539201633524,0,0,0,0,0,0,5.42302706748232,0.333414822847858,0,1.21620477135386,0.180539201633524,0,0,0,0,0,0,0.180539201633524,0.180539201633524,4.19411170389855,0,0.180539201633524,0
"ola_mES_a2i_2_15.counts",1.27966536287188,0.280981834443649,0,0,0,0,0,0,0,0,0,0,0,4.90599707418506,0.102685805222079,0,1.51923417076948,0,0.102685805222079,1.41976595122859,1.30929979503552,0,0,0,0,0,0.102685805222079,0,1.27966536287188,6.70569839315733,0,0,0.102685805222079,0,0.102685805222079,0,0,1.63108998526505,0,0,0,0,0,0,0.102685805222079,0.102685805222079,0,0,0,0,0.195802251826383,0,3.341167145364,0,0,0,0,0.102685805222079,0,0,0.102685805222079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963993723794905,0.563609101752112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ola_mES_a2i_2_16.counts",4.20538127486598,0.120004771363069,0,0,0,0,0,0,0,0,0,0,0,2.49260147868908,0,0.412115561508829,0.227139128416545,0.120004771363069,0.120004771363069,0.120004771363069,0,0,0,0,0,0,0,0.120004771363069,1.78718017027039,6.70221737371223,0.323898296259515,0,0.227139128416545,0.764313725985719,0,0,0,4.38426020877029,0,0,0,0,0,0,0,0.120004771363069,0,0,0.120004771363069,0.227139128416545,0,0,0.120004771363069,0,0,0,0,0,0,0,0,0,0,0,0.120004771363069,0,0,0.227139128416545,0.227139128416545,0.323898296259515,0,0,0,0,1.99811102949484,0,0,0,0.120004771363069,0,0,0,0,1.02425908985015,0,0,0,0,0.412115561508829,2.54397753801608,0.120004771363069,0,0,0,0,0,0,0,0,0
"ola_mES_a2i_2_17.counts",3.96361947488274,0.747019523238966,0,0,0,0,0,0.980597830456251,0.908634694180555,0,0,0,0,3.87545733542605,0.441700517376767,0,0,0,0.31498097859354,0.169841186177248,4.4166882639483,0.169841186177248,0,0,0,0,0,0,1.37671512023439,6.17241298463353,2.06042627556635,0.169841186177248,0.31498097859354,0,0.169841186177248,0,0,5.30477738858929,3.30639429281379,0,0,0,0,0,0.169841186177248,0,0,0,0,0.169841186177248,0.169841186177248,0,4.23856083109909,0,0,0,0,0,0,2.3805808804527,0,0,0,0,0,0,0,0.655228839980457,0,0,0,0,0,0,0.31498097859354,0,0,0,0,0,0,0,2.92241287200752,0.31498097859354,0.169841186177248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169841186177248,0
"ola_mES_a2i_2_18.counts",2.73515866350335,0.187216563744038,0,0,0,0,0,0,4.86665824908871,0,0,0,0,5.30698567928654,0,0,1.30197462485138,0,0,0.600787143463838,0.707760899319694,0,0,0,0,0,0,0,1.30197462485138,6.40535504586612,0.804389069886107,0.187216563744038,0,0.600787143463838,0,0,0.187216563744038,2.68024279817494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70807765251321,1.71010553124795,0,0,0,0.187216563744038,0,0,0,0,0,0,0.187216563744038,0.187216563744038,0.187216563744038,0,0.187216563744038,0.34484906493862,0,0,0,0,0,0,0,0,0.187216563744038,0,0,0,0,0.34484906493862,0,0,0,0,0,0.187216563744038,0.187216563744038,2.10487708516663,0,0,0,0,0,0,0.187216563744038,0
"ola_mES_a2i_2_19.counts",0.204773371044663,0.293318922251937,0,0,0.107619069895368,1.21967659860364,0,0,0,0,0,0,0,4.76613222867488,0,0,0.107619069895368,0,0.107619069895368,0.107619069895368,0,0,0,0,0,0,0.449875701914228,0.107619069895368,0.585207877777687,6.30790222001457,0,0,0,0.204773371044663,0.107619069895368,0,0,4.82528768859927,0,0,0,0,0,0,0,0.374657941482298,0,0,0.107619069895368,0,0.585207877777687,0,3.99432897642375,0,0,0,0,0,0.107619069895368,0,0,0,0,0,0,0,0,1.18554475736965,0,3.18549210531289,0,0,0,0,0,0.293318922251937,0,0,0.107619069895368,0,0,0,0,4.73767943954469,0,0,0.204773371044663,0.107619069895368,0.204773371044663,0,0.204773371044663,0,0,0,0,2.56833484325725,0,0,0.107619069895368,0
"ola_mES_a2i_2_2.counts",0,0.310071833866964,0,0,0,0,0,0,0,0,0,0.27124105077492,0,2.82062187848385,0.0988165079767415,0.188740462775804,0.27124105077492,0,0.0506283454809948,0,0,0,0.0506283454809948,0,0,0,0,0.0506283454809948,0.515881371968133,6.47616157761128,0.0506283454809948,0,0,0,0.0506283454809948,0,0,3.75179378617672,0,0,0,0,0,0,0,0.383483123940779,0,2.12517046380519,0,0.0988165079767415,0,0,0.0506283454809948,0,0,0,0,0,0.0506283454809948,0.0506283454809948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506283454809948,0,0,0,0,0,0,2.1794804862186,0,5.62201772471608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383483123940779
"ola_mES_a2i_2_20.counts",0,0.135580257853293,0,0,0,0,0,0.135580257853293,2.17938411067024,0,0,0,0,1.67822360888742,0.135580257853293,0,0,0,0.135580257853293,0,3.90191546750391,0,0,0,0,0,0,0,0,6.71081665203068,3.9449776881721,0,0,0,0,0,0,0.135580257853293,0.361585186352435,0.135580257853293,0,0,0,0,0,0.135580257853293,0,0,0.135580257853293,0.135580257853293,0,0.135580257853293,2.16282387662414,0,0,0,0,0,0,0.135580257853293,0,0,0,0,0,0,0,0.135580257853293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22300262533,0.457933840336482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135580257853293,3.54635506021492
"ola_mES_a2i_2_21.counts",0,0.493140275364451,0,0,0,0.670991188662737,0,0,0,0,0.670991188662737,0,0,2.56126498117212,0.147870328039709,0,1.7545553137524,3.28902606087893,0,1.17281511498363,4.82946048988871,0,0,0,0,0.276665436245279,1.12223543443155,0,0.586014400370895,6.35052409581467,3.00188858333627,0,0.147870328039709,0,0,0,0,0,4.73749068641593,0,0,0.147870328039709,0,0,0,0.147870328039709,0,0,0,0,0,0,4.61748449099286,0,0,0,0,0,0,0,0.276665436245279,0.147870328039709,0,0,0,0,0,0.276665436245279,0,0,0,0,0,0,0,0,0,0,0.147870328039709,0,0,0,0,0.276665436245279,0.147870328039709,0,0,0,0,2.98592336696289,0,0,0,0,0,0,0,0,0.147870328039709,0
"ola_mES_a2i_2_22.counts",4.41152898917191,0.140641363326614,0,0,1.81391235264424,0,0,0,1.65409187902948,0,0,0,0,4.22906886531512,0.472529882875153,0,0.373654704152207,4.25512206894357,0,0,4.86841922028158,0,0,0,0,0,0,0.140641363326614,3.13756683709298,6.02590755591438,0.140641363326614,0,0.140641363326614,0,0.140641363326614,0,0,1.2717810420646,4.48056804541328,0,0,0,0,0,0.140641363326614,0.140641363326614,0,0,0,0.140641363326614,0,0,0.140641363326614,0,0,0,0,2.19762719435223,0,0.858282738063051,0,0,0,0,0.263919637199888,2.92683108358708,0,0,0,0,0,0,0,0,0,0,0,0,0.263919637199888,0,0,0,0,0.140641363326614,0,0,0,0,0,0,0.140641363326614,0,0,0,0,0,4.48568644490946,0,0,0
"ola_mES_a2i_2_23.counts",1.91126150828601,0.470108653138768,0,0,0,0,0,3.19975773096054,4.01845820447995,0,0,0,0,1.73718197495065,1.8183113611742,0,0,0,0,0.307558835405657,0.892163317829313,0,0,0,0,0,0.113358693259113,0.113358693259113,0.673081645101834,6.37503177234689,4.28413856408265,0,0.113358693259113,0,0,0,0,2.92557482689271,2.17499994200345,0,0,1.41606523909424,0.113358693259113,0,0.113358693259113,0,0,0.215165586874536,0.113358693259113,2.44780668070492,0,0,4.64774045333298,0,0,0,0,1.6016293267378,0,0,0,0,0.113358693259113,1.71582778648949,0,0,0,0.113358693259113,0.113358693259113,0,0,0,0,0,0,0,0,0,0,0,0.215165586874536,0,0,0.215165586874536,0.113358693259113,0,0,0,0,3.77533076752334,0.113358693259113,0.609893425335545,0,0,0,0,3.90426522776098,0.113358693259113,0.113358693259113,0
"ola_mES_a2i_2_24.counts",0,0.12246952312847,0,0,0,0,0,2.2410672152004,0,0,0,0,0,3.02250568569332,0.12246952312847,0,0,0,0,0.178503450437473,0.063108439061385,0,0,0,0,0.063108439061385,0.281949432239347,0,1.63001811347138,6.41944700953166,0.12246952312847,0,0.063108439061385,0,0.063108439061385,0,0,4.4135035558236,2.42988989020348,0.419459191259274,0,0.419459191259274,0,0,0.178503450437473,0,0,0,0,0.063108439061385,0,0,3.73083584502577,0,0,0,0.063108439061385,0,0,0,0.063108439061385,0,0,0,0.063108439061385,0,0,0.063108439061385,0,0,0,0,1.83681715514264,0,0,0,0,0,0.063108439061385,0,0,0,0,5.10611759277514,0.12246952312847,0,0,0,0.12246952312847,1.80518596381208,0.12246952312847,0.577572472779811,0,0,0,0.063108439061385,3.81035574598079,0,0,0.063108439061385
"ola_mES_a2i_2_25.counts",0.809444993902615,0.163898209376513,0,0,0,0,0,0.163898209376513,0,0,0,0,0,0.163898209376513,0,0,0,0,0,0,5.06871376870336,0,0,0,0,0,0.428063281789486,0,2.1377062494556,6.31230028478144,0,0,0.163898209376513,0.163898209376513,0,0,0,4.94102526235392,0.304678398156719,0,0,0,0,0,0,0,0,0,0,1.02279040254464,0,0,1.47791442501976,0,0,0,0,0,0.163898209376513,0,0.163898209376513,0,0,0,0,0,0.163898209376513,0.304678398156719,0.809444993902615,0,0,0,0.163898209376513,0,0,0,0,0,0,0,0,0,0,0.304678398156719,0.163898209376513,3.69338841858488,0,0.163898209376513,0.163898209376513,1.72819010332017,0.304678398156719,0,0,4.50624975708784,0,0,0,0.163898209376513,0,0
"ola_mES_a2i_2_26.counts",0,0.252142559300332,0.620758406537404,0,0,0,0,0,0,0,0,0,0,2.96289321904404,0,0.764126415555034,0.252142559300332,3.17564916341981,0,0.252142559300332,3.86587546060065,0,0,0,0,0,0,1.19217419346975,1.424209927866,6.65731649654493,3.33067726808727,0,0.252142559300332,0,0,0,0,3.62223183724891,2.4012787542418,0,0,0,0,0,0,0,0,0,2.06467139793552,0.252142559300332,0.252142559300332,0,3.34088279207901,0,0,0,0.252142559300332,0,0,0,0.252142559300332,0,0.252142559300332,0,0,0,0,0,0.252142559300332,0,0,0,0,0,0,0,0,0,0,0.252142559300332,0,0,0,0.252142559300332,0.620758406537404,0,0,0,0.252142559300332,2.65266824112619,0,0,0,0,0,0,0,1.00088067271723,0,0
"ola_mES_a2i_2_27.counts",1.1814967393085,0.13208301296657,0,0,0.13208301296657,0,0,0,4.28676975760031,0,0,0,0,4.8723260285423,0,0,0,0,0,0,1.89433440868368,0,0,0,0,0,0,0,0.353195301970727,6.22138598029668,0.13208301296657,0,0,0,0,0,0,3.25237778622221,3.32606353209774,0,0,0,0,0,0,0.13208301296657,0,0,0,0,0.248738078986047,0,3.61490941696481,0,0,0,1.78206374212741,0,0,0,0,0,0,0,0.755945626090743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248738078986047,5.26433936754051,0,0,0.13208301296657,0,0.13208301296657,0,0,0,0,0,0,0.13208301296657,0,0,0.13208301296657,0
"ola_mES_a2i_2_28.counts",0,0.330688627933839,0,0,0,0,0,3.79116204557935,2.74092219864767,0,0.178951851480524,0.462405761396754,0,1.70604773012509,0,0,0.178951851480524,0,0,0,1.26624906831197,0,0,0,0,0.178951851480524,0.178951851480524,0.178951851480524,0,6.71541378985351,4.17862314938166,0,0,0.330688627933839,0,0,0,3.23078193330092,0,0,0,0.462405761396754,0,0,0,0,0,0,0.178951851480524,0,0,0,2.914561324979,0,0,0,0,0,0,0,0,0,0,0,0.330688627933839,0,0,0.178951851480524,0.178951851480524,0.330688627933839,0,0.178951851480524,0,0,0,0,0,0,0.178951851480524,0,0,0,0.178951851480524,0.178951851480524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ola_mES_a2i_2_29.counts",0,0.222048969384933,0,0,0,0,0,0,0,0,0,0,0,4.59974025424508,0.403640138709082,0,0,0.222048969384933,0,0,3.91163506345542,0,0,0,0,0,0.403640138709082,0.222048969384933,0.55726878639578,6.59812753866466,0.55726878639578,0,0,0.222048969384933,0,0,0,2.21973303918703,3.8761922633452,0,0,0,0,0,0,0,0.403640138709082,0,0,0,0,0,0.222048969384933,0,0,0,0,0,0,0,0,0,0,0,0,1.31773650191336,0,0,0,0,0,0,0,0,0.222048969384933,0,0,0,0,0,0,3.61900265865796,0,0.222048969384933,0,0,0,0,0.403640138709082,3.02732634156484,0.403640138709082,0,0,0,0,0,0,0,0,0
"ola_mES_a2i_2_3.counts",0,0,0,0,0,0,0,1.57518893686047,3.90224917466444,0,0,0,0,4.58335367878806,0,0,0.0599664076621589,0,0,0,0,0,0,0,0,0,0.0599664076621589,0,0.655971220538593,6.37932519728282,4.23472611270601,0,0.0599664076621589,0,3.16727608128424,0,0,4.92105577346241,0,0,0,0,0,0,0,0.0599664076621589,0,0,0,0,0,0,1.72900882762488,0,0,0,0,0,0.0599664076621589,0,0,0,0,0,0.0599664076621589,0.0599664076621589,0.0599664076621589,0,0,0,0,0,0,0,0.116539378319465,0,0,0,0.0599664076621589,0,0.0599664076621589,0.0599664076621589,0,0.220903853293908,0,0,0,0,0.0599664076621589,1.53606082503985,0,0,3.25922495561292,0,0,0,0,0,0,0
"ola_mES_a2i_2_30.counts",2.09609753878805,0,0,0,0,0,0,0.583726820836786,2.27416278302782,0,0,0,0,0.583726820836786,0,0,0,0,0,0,3.01657964025555,0,0,0,0,0,0,0,0.33386422970018,6.81457335206329,0,0,0,0,0,0,0,2.23252999625797,1.09251632491916,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04614458804174,0,0,0,0,0,0,0,0,0,0,0,1.21731972188124,0,0,0.33386422970018,0,0,0,0,0,0,0,0,0.33386422970018,0,0,0,0,0,0,3.17757478842262,0,0,0,0,0,2.35256361143286,0,0,0,0,0,0,0,0,0,0
"ola_mES_a2i_2_31.counts",0,0.689171032180306,0,0,0,0,0,0,0.975856592342348,0,0,0,0,0.285695974480152,0,0,1.09330723643842,0,0,0,3.52838151247854,0,0,0.285695974480152,0,0,0.507645970848611,0,0.507645970848611,6.71787506867583,0.507645970848611,0,0,0,0,0,0,0,4.46185564430194,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8771905334432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507645970848611,0,0,0,0,0,0,0,0,0,0,0
"ola_mES_a2i_2_32.counts",0,0.16403293432899,0,0,0,0,0,0,1.90271925294764,0,0,0.538253503447596,0,2.98145978137956,0,0,0.16403293432899,2.02753824797722,0,0,0,0,0,0,0,0,0,0,1.19914835111955,6.55833938391952,5.13570406329868,0,0,0.16403293432899,0,0,0,3.33557290765284,0,0,0,0,0.16403293432899,0,0.16403293432899,0,0.16403293432899,0,0,0,0,0,3.4773108111958,0,0,0,0,3.52567873620638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16403293432899,0,0,0,0,0,0,0,0.16403293432899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ola_mES_a2i_2_33.counts",0.152618473740477,0.506529516695741,0,0,0,0,0,2.30940432822704,1.09144182220359,0,0,0,0,4.14043542185408,0,0,0,4.35880990069918,0,0,0.401886301810801,0,0,0,0,0,0,0,1.5670001587573,6.24850838601354,0,0.152618473740477,0,0,0,0,0,5.55697446992412,0,0,0,0,0,0,0.401886301810801,0.152618473740477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152618473740477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284999169181159,0,0,0.152618473740477,0,3.85368451532858,0,0,0,0,0,0,3.17464737544102,0,0,0
"ola_mES_a2i_2_34.counts",0,0.119530844293468,0,0,0,0,0,3.3994860824365,0,0,0,0,0,0.410699396124634,0,0,0,0,0,0,0.226287410706054,0,0,0,0,0,0.119530844293468,0,0,6.52864301311179,3.07124859835849,0.119530844293468,0,0.491544952659683,0,0,0,5.50346139735872,0,0,0,0,0,0,0.119530844293468,0,0,0,0,0,0,0,0.635929015285944,0,0,0,0,0.119530844293468,0.119530844293468,0.566340568330624,0,0,0.119530844293468,0,0,0,0,0.119530844293468,0.119530844293468,0.226287410706054,0,0,0,0,0.119530844293468,0.119530844293468,0,0,0,0,0.119530844293468,0.119530844293468,0,2.70581306370385,0,1.48797875278869,0,0,0,0,0,0,0,0,0,0.119530844293468,0,0,0,0
"ola_mES_a2i_2_35.counts",0,0.975135950536422,0,0,0,0,0,2.46256984803877,3.07473270541311,0,0,0,0,4.03115937759516,0.601998437304354,0,0,4.10189921833046,0,0,3.36991206921514,0,0,0,0,0,0,0,2.02895195743514,6.24343868066421,3.85529972301835,0,0,0,0.601998437304354,0,0.601998437304354,4.4833523907418,4.63053526783431,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76384673608697,0,0,0,0,1.63487544900621,0,0,0,0,1.45932531135612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78416117336367,0,0,0,0.601998437304354,0.601998437304354,0,1.24625368460884,1.24625368460884,0,0.601998437304354,0,0,0,0,0,0,0,0,0,1.63487544900621
"ola_mES_a2i_2_36.counts",0,0,0,0,0,0,0,0,0,0,0,0,0,2.60188256987005,0,0,0.457987195095676,0.254986639597385,0,0,0,0,0,0,0,0,0,0,0,6.79453584126534,2.17951289831443,0,0,0,0,0,0.254986639597385,3.27937264299093,1.10958871314102,0,0,0,0,0,0.770930809021387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254986639597385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96459837043784,0,0,0,0,0,1.87463557720199,0,0,0,0,0,0.254986639597385,0,0,0,0
"ola_mES_a2i_2_37.counts",0.365144921944369,0.365144921944369,0,0,0,0,0,3.73210314576632,2.82530096317047,0,0,0,0,4.22903493479882,0,0,0,0,0,0,3.16535788711987,0,0,0,0,0,0,0.19914703839112,2.05811616016523,6.44872271451971,0,0,0,0,0,0,0,4.82705777041326,2.02957378080483,0.842501385429444,0,1.16427952470479,0,0,0,0,0,0,0,0,0.365144921944369,0,3.71077332646261,0,0,0,3.17461395572126,0,0.19914703839112,0,0,0.19914703839112,0,0,0,0,0,0,0,0,0,0,0.19914703839112,0,0,0,0,0,0.19914703839112,0.19914703839112,0,0,0,2.7577423906944,0,0,0,0,0.742797433518382,0,0,0,0,0,0,0,0,0,0,0
"ola_mES_a2i_2_38.counts",3.26163436099967,0.132574030615402,0,0,0,0,0,0,0,0,0,0,0,0.132574030615402,0,0,0.449197521597211,1.38053639248362,0,0,0,0,0,0,0,0.132574030615402,0.132574030615402,0,0,6.1269688469629,2.59027425359763,0,0,0,0.132574030615402,0.132574030615402,0,5.99233388842948,0.993682221470727,0.249611817199907,0,0,0,0,0,0.249611817199907,0,0,0,0,0,0,0.249611817199907,0,0,0,2.71035356654304,1.91873054675574,0.993682221470727,0,0,2.10777878007154,0,0,0,0.132574030615402,0,0.132574030615402,0.132574030615402,0,0,0,0,2.28129397540055,0.132574030615402,0,0,0,0,0,0,0,0,3.71991398515251,0.132574030615402,0,0,0.132574030615402,0,3.0706408890993,0,0,0,0,0,0,0,0,0,0
"ola_mES_a2i_2_39.counts",0,0.728284685694451,0,0,0,0,0,3.91780854067352,3.08624563714976,0,0,0,0,2.98323826024174,0,0,0.589808609630697,0,0,0,0,0,0,0,0,0,0,0,0.728284685694451,6.29449814345119,4.61432451379564,0,0,0,0,0,0.237347050991664,4.84554034079865,2.83749028187754,0,0,0.237347050991664,0,0,0,0.237347050991664,0,0,0,0,0,0,1.5582151105779,0,0,0,0,0,0.849896753499149,0,0,0,0,0,0,0.237347050991664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237347050991664,0,0,4.78698487267173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ola_mES_a2i_2_4.counts",0.13792132866102,0,0,0,0,0,0,0,0,0,0,0,0,4.54035478535168,0,0,0.55355529175207,0,0,0,0,0,0,0,0,0,0,0,0.846283275645764,6.37287300569409,1.213773774574,0.13792132866102,0,0.13792132866102,0,0,0,5.06012661097252,3.35013756302921,0,0,0,0,0,0,0.259105485106012,0,0,0,0,0.13792132866102,0,0,0,0,0,0,3.5429847994638,0,0,0,0,0,0,0.780737607062166,0,0,0.259105485106012,0,0,0,0,0,0,0.13792132866102,0,0,0,0.13792132866102,0,0.13792132866102,0,0.710592466494594,4.57600299590595,0.259105485106012,0,0,0.13792132866102,0,0,0,0,0,0,0,0,0,0,0,0
"ola_mES_a2i_2_40.counts",0,0.194978825335824,0,0,0,0,0,2.88479469927408,0.73064827409189,0,0,0,0,1.49168178707225,0,0.621189746869452,0,0,0,0,0.279847370752196,0,0.102233997020211,0,0,0,0,0,0.677415909577027,6.73502674358625,3.07082776348739,0,0,0,0.194978825335824,0,0,4.63725487467613,2.30677436814712,0.102233997020211,0,0.102233997020211,0,0,0,0.102233997020211,0,0,0,0,0,0,0.430621439116029,0,0,0,0,0,0,0,0.102233997020211,0,0,0,0,0.102233997020211,0,0.102233997020211,0.279847370752196,0.279847370752196,0,0,0,0,0.102233997020211,0,0,0,0,0,0,0,0.102233997020211,0.102233997020211,0.102233997020211,0,0,0,0.194978825335824,0.677415909577027,0.194978825335824,0,0,0,0,0,0,0,0,0
"ola_mES_a2i_2_41.counts",0,0.0841680926951653,0,0,0,0,0,3.89785211914994,0,0,0,0,0,2.67573405915125,0,0,0,3.67086605764441,0,0.301027815474257,2.25315721235492,0,0,2.00286504198279,0,0.0841680926951653,0,0,1.58180279437668,6.22045468994109,1.38268758351295,0,0,0,0.0841680926951653,0,0,5.42390966180889,1.26597254172628,0.0841680926951653,0,0,0,0,0,0,0,0,0,0,0.161798613933289,0,4.25253644067765,0,0,0,0,0,0,0,0,0,0,0,0,0.0841680926951653,0,0,0,0,0,0,0,0,0.0841680926951653,0,0,0.161798613933289,0,0,0,0,0,4.21043237105822,0,0,0,0,0.161798613933289,0,0.0841680926951653,0,1.76295614784268,0,1.92911068500102,0,0,0,0,0
"ola_mES_a2i_2_42.counts",1.96881791425414,0.286156923785734,0,0,0,0,0,0,3.16662513452432,0,0,0,0,1.0256928967765,0,0.0641574519854778,0.87190643203019,0,0,0,3.31192336925777,0,0,0,0,0.0641574519854778,0.124445715679714,0.0641574519854778,2.16933384741069,6.79383955683871,0,0,0,0.0641574519854778,0,0,0,3.2522178066381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641574519854778,2.38626244404389,0,0,0,0,0,0,0,0.0641574519854778,0,0.0641574519854778,0,0,0,0,0.0641574519854778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124445715679714,0,2.02284033837272,0,0,0,0,0,0,0,0,0,0
"ola_mES_a2i_2_43.counts",0,0.195475878585047,0,0,0,0,0,3.50805936023376,0,0,0,0,0,3.34702141015588,0,0,0,0,0.195475878585047,0.3589176775623,0.3589176775623,0,0,0,0,0,0,1.07943122981627,0.3589176775623,6.24841361785307,0.195475878585047,0,0,0,1.07943122981627,0,0.195475878585047,5.66267258607897,2.37164704672343,0,0,0.499361193875291,0,0,0,0.195475878585047,0,0,0,0,0,0,0.3589176775623,2.24280208583254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195475878585047,0,0,0,0,0.3589176775623,0,0.195475878585047,0,0,0,0,0,0,0,0.195475878585047,4.61469292154513,0,1.00324453668265,0,0,0.195475878585047,1.15022217081787,0,0,0,0,0,0,1.92118052615757,0,0,0.499361193875291
"ola_mES_a2i_2_44.counts",0,0.54797657298564,0,0,0,0,0,0,0,0,0,0,0,2.74694964815238,0,0,1.92249465089858,0,0,0.217728771870401,0,0,0,0,0,0,1.48285318056666,0,0.396424117997037,6.61547691418289,0,0,0.217728771870401,4.3581205498337,0,0,0,4.7727706849683,0,0,0,0,0,0,0.396424117997037,0.54797657298564,0,0.217728771870401,0,0,0,0,0.396424117997037,0,0,0,0,0,0,0,0.217728771870401,0,0,0,2.52033343031577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01847104718065,0.396424117997037,0.217728771870401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54797657298564,0
