"","TNFRSF12A","VIM","TMSB10","ASPM","ENO1","ACTB","HSP90AA1","RPS5","GSTP1","APLP2","FTL","HSP90AB1","MYH9","RPS16","RPS19","CAV1","HSPB1","RPL28","PFN1","YWHAE","GAPDH","RTN4","F3","CENPF","TGFBI","RPL5","HNRNPA2B1","CKS2","COX7C","RPL27","TOP2A","EIF5A","LDHA","CDK4","OS9","RPS6","RPLP1","RPL7P9","RPS2","RPS11","RPL11","SERBP1","CALM2","EGFR","IGFBP3","CDKN2A","UBC","HNRNPU","RPL30","TAGLN2","RPL26","YWHAB","TPM4","RPL13","FTH1","UBB","ARL6IP1","RPS9","CFL1","RPL38","RPL15","UBE2C","RPLP2","NPM1","RPS25","ZFP36L1","PTMA","RPL14","JPT1","AKR1C3","TUBB","PPIA","TOMM7","H4C3","RPS4X","ASPH","MT-CO2","MT-ND2","MT-CO1","MT-ND3","MT-ND4","MT-ATP6","MT-CO3","HLA-C","RACK1","MT-RNR2","RPS29","RPL13P12","RPS29","UBA52","RPS8P1","MTND1P23","GAS5","HLA-B","RPL9P8","RPS18P5","RPL5P17","RPS10","NEAT1","MALAT1"
"10x_CELL_000655",4.27006493333359,4.96273839496012,2.77039868834428,3.06487779692613,3.78657592654957,3.97289561473289,3.77778879210098,3.20376174132332,3.04722247706199,3.27599492507478,1.98889397491477,3.92919787791094,3.86817202900328,2.34240501286996,2.79179232965059,3.55972972872493,2.71603218087588,3.82230823691848,2.2784324425185,0.4456923455945,3.02572012805079,3.96624826005828,3.34184669168666,2.83138173139573,1.97512134088183,3.2970914193712,2.05332925744214,0.761773444737652,3.63709657552559,3.3046537353161,3.65991157483404,2.57475489450455,2.94722128041457,4.06336281709923,1.78313041356035,2.12673673864395,2.77086804112618,2.69996707785317,2.82455214731668,3.2615992661972,3.16729893436208,2.0017301885683,3.27844614484304,2.33970503364114,2.6749494367793,2.65588630798923,3.23938523739399,2.51191571625081,2.7554466259803,3.07755016355384,2.10382541125615,2.95842229322528,3.24206784969181,4.29389816969,2.14199614412342,0.956754488150801,2.51949306583966,2.4779024757046,3.23067811193069,2.7323907292035,NA,1.76221185839841,2.39831127073925,2.60694294536375,2.36792706814014,3.14179450995958,2.66935002554601,2.90005914145208,2.68661684178727,3.29102989240241,-0.538486611539582,2.64133145276265,0.34925645367628,1.91517526901777,1.3907374208548,1.82806551244187,1.61364500158797,1.84212251239846,2.53523365728013,1.31456504713005,2.1800662465593,2.89947579694021,1.44020865029716,0.0504131681109171,2.55151457943549,2.4582672542306,3.51870156380213,2.47369547812757,1.29359448644044,NA,1.53819261658679,1.92193456140397,2.21098272181786,2.01979535890761,2.71660098503436,2.0530331666941,3.97558431788213,2.31436057057001,3.54713811038608,1.41882382987492
"10x_CELL_000656",4.51978725005764,4.83522333279998,3.01837352914143,3.4253291085659,3.20402938785591,3.62346642971693,3.43861446521122,3.17113372845245,3.21031281868094,3.308571073034,2.19672026902476,3.33987645171684,4.49305263262139,2.53799004593174,2.89839734771861,3.99835887301678,3.12335405255928,4.32246216956084,1.82307598510188,NA,3.12303772431625,3.52589171147706,3.41770760834324,3.13130057415914,2.06050652813008,3.56652567612678,2.59197153890923,2.74970814331322,3.51488964049434,2.6446751796034,4.15918653376365,3.07710610317555,3.77639883801651,3.83334245361736,1.85106685785395,2.60273603822388,2.8287446897276,3.03358175213634,2.49753595705172,3.01222297426432,2.94154971770659,1.70771161208286,2.62011568084508,2.34131749112858,2.74332049438616,2.98506037142021,3.08681196383108,2.76157192166182,2.42473076632158,2.86082272946353,2.17074751331746,2.83626479347834,2.82355873175764,3.32912721225403,2.18815993538836,0.861832725349357,2.67517402447962,2.65641213819139,3.13103405897565,2.50490275559569,0.700566534029374,1.71456161894843,2.17849291726117,2.77319462852601,2.49140404175995,2.59022410580534,2.59741713508321,2.94635838579318,2.13645655166355,3.27778760738442,-0.102091329122391,2.70292339302434,0.252326847390619,2.6656995987402,1.75697891336814,1.045926082768,1.63543018799996,1.89170068103722,2.26514879045003,1.10282397686605,2.09759550874426,2.96809784448494,1.99902731238642,NA,1.98527013900959,2.31248651095422,3.34701187168684,2.30039793829731,1.4386338385563,0.919095275515702,1.48446470570894,2.13473957197038,2.46362048157229,2.11783968361415,2.7921048468032,2.00057683917528,2.8024386119485,2.16757722056236,2.5233647751258,2.1814059213904
"10x_CELL_000657",2.66324935830517,4.6014755536799,NA,4.55295262481323,3.86053389192428,3.16152203185271,3.30086007864489,3.34004364072781,3.51161589760985,3.33683980138413,3.04217469897168,2.35562580284803,3.87980014749693,3.2466163348212,3.70384711289581,2.97111344512638,2.79852356592372,3.51514259385321,1.6267114635104,3.78559253735246,3.72989449603614,1.1244138505425,3.50916870362859,2.62250774476363,1.3882566635244,3.34292539804442,2.14506845015795,1.2659021264657,2.98101827768095,2.78680396852486,3.53715270129339,3.23183617414058,2.8500133783171,1.72166669776856,1.31939261778946,1.81187187154183,2.39472546408252,3.20811770431378,3.39648772167854,3.48816725503254,2.96998523706353,2.66011102055395,3.14275620936674,2.52589276308869,2.47292225573861,3.73865738332757,2.57415979020892,0.78384657845947,0.848076700005966,2.09537840767986,2.74391919424448,2.7610779864859,2.82011523919063,3.22727584100891,2.75287355530042,1.45420263166754,2.99172592416592,2.75041314478931,3.27295053547013,2.64926478712399,NA,1.67207323287379,2.26946280273767,3.84609480490536,2.38097920332799,2.42028741174918,3.20686444805846,3.37487340112703,1.92745737414107,3.48581107543893,2.50863454060789,3.01293230478996,1.18100220717388,2.25128346943241,2.44093362041253,0.828992736631371,0.155202277826659,2.79189322563679,2.55878406106176,2.45012156973845,2.25877979357098,3.33404459439101,2.46993219618416,0.850989475959599,1.94647705999645,2.23447466789487,4.05734986476959,2.19010890470862,1.14138020167515,2.10715617802447,1.44150014520038,1.85333067793592,2.53917963927627,1.977289205032,3.00944051853798,2.0745107801974,2.82964883100478,2.62262397611603,2.21854959965053,2.3790496999452
"10x_CELL_000658",4.28665746925201,5.18477563172064,2.7754971855017,3.7872392776736,3.07176278613076,3.00017422385577,3.35997929005611,3.09235817349634,3.55461666835892,3.30401595092351,2.97251827122717,2.84297177246331,4.22338007462429,3.08399129164984,NA,3.3893998303521,3.08831982601809,3.63615555858994,1.73490936821011,2.19670215590482,3.38907716028492,1.65987970018592,3.25274057489349,2.51099292888136,2.0760213542011,3.16646509787609,2.24407755691832,1.7865270034161,3.48032537922617,2.69256391066168,3.20659530166549,3.37259546752516,2.99197252946973,3.88281883733927,1.74739004733906,0.271696726153594,2.24972011057116,2.56603936893389,2.87395764822836,2.07321569867907,2.95805233875234,2.28472190942273,3.69627031835339,2.444310733232,2.44231018174098,2.71988371828951,2.21691747069588,1.44770643710052,0.999910724944767,2.14909019960957,2.27219966478831,2.8283830356593,2.5042307075035,3.33764182029199,1.91328813725138,1.26720059563155,2.68617721323065,1.77234176362825,3.09057211863796,2.25607780564914,NA,1.7575981830421,2.64926699337369,2.9482978496478,2.36532889087352,2.86910347317267,2.44113556525365,2.88874199999182,1.96167708358167,3.08207588872731,1.16545997391599,2.55513337165556,0.640954596211941,2.34423030242579,1.77054570883326,1.16585804269095,0.487743844347781,1.95791775691002,2.65829837117584,1.48508833137519,2.37097015901809,3.04021992775591,1.91950288519143,2.78802415960007,2.21443894444413,0.971192019449968,3.7064081159948,2.18515211912708,0.957806624005482,NA,1.33445078011075,1.91119273694394,2.59019676710722,2.01030103209681,3.08497337784401,2.3695455041464,2.79243146957215,2.02880299060997,2.43785591014053,1.99136871566896
"10x_CELL_000659",5.4120314343503,4.59711030857494,4.32203241891241,2.76462414042321,3.51069818411197,3.21868281905815,3.90916525065578,2.94240061411092,2.7653612905516,4.1102271623086,1.87865678644728,3.45431447345312,3.69173634006207,1.89096804112514,NA,3.31477870958667,2.406241475601,3.30898837260842,1.65477316283479,1.10424149616211,3.89464005499781,3.52209841039487,3.33100996743652,2.38715700880264,2.23745248902134,3.93850697852912,1.82573774622815,1.75437050860721,3.31303001356567,2.78365573841646,3.81242678410368,2.27203929528347,2.82656078654515,2.55564049731542,1.91133168063997,-0.30265868644191,2.64302561139245,1.8360832086325,2.54302653634101,0.122124349477967,3.01668628896347,1.64177758710488,2.56524652879773,2.32165660571562,2.49445760656357,2.19085819113188,2.65517872804124,3.90593729063667,3.03751352760621,2.89706864679237,1.73602233378416,2.4997909080908,2.51179316428375,3.43352243096654,2.24779392632908,0.932511726898225,2.33108241308811,1.66939147300883,2.91941037458741,1.86804027799094,NA,1.54059894452888,2.64035359611436,2.32769220001617,2.10153732847429,2.99995489492204,2.67544372171552,2.58341194097681,2.04042052608538,3.18360957779124,-1.84309549471737,2.75507955270537,0.663864015976707,1.8034658406597,0.192224546101345,0.885167641237693,2.96557272909859,1.75064158389382,2.22653221814172,1.05669339105042,2.13683877014656,2.50221463991223,1.26006322711003,NA,1.92547245226029,2.02356552012948,3.67179838624576,2.53592800882912,1.57898907200047,NA,1.63263399160192,1.87502786004375,1.62308734204144,1.6251822515756,2.80280213174291,2.01172618134428,3.23302700886917,1.99245404738329,2.58489499834194,1.16250412813056
"10x_CELL_000660",4.11380092829925,4.659752362251,NA,3.55028008372966,3.63717063013687,2.70282070153233,1.98027109723099,3.6320965563071,3.62312101894688,3.58763728711529,3.30389364855438,3.59489515138173,3.99821320807467,3.27477515579947,3.03748639609313,3.09021019876099,2.37082219940277,3.56222696725071,3.51481129475656,2.54446373379514,3.14961625956302,1.21643316238425,3.35261525699072,3.3594278851497,2.63406842629802,2.48520102162549,3.19815567941089,NA,3.58402459838673,2.94910544592599,3.76967448446753,3.14800776613014,3.00355027180242,2.10286081130407,1.92083210563177,2.28607442649914,2.79449456097867,3.17772446288661,2.90591796431966,3.8495164326317,3.12191741687956,2.61123423645169,3.26576948163674,2.42907261548073,2.59597611550625,2.62658114797257,3.00555929447786,1.07611288513533,0.831140450614917,2.21523147391698,2.50428570930578,3.13084067328182,3.11611403168895,3.45103377447919,2.19897210529227,2.47309094105809,2.8265641584932,1.93200545809154,3.22488624856413,2.92829471923748,2.32146581274508,2.44030231997945,2.06094954112128,2.7913507099277,2.37905559730566,2.42057834455998,2.49579030188521,2.58949376437397,2.22377370637519,3.42128902781694,2.13912795708291,2.51672817974844,0.771942855732627,1.60798646749215,1.79897801741899,2.79025694397126,0.112097093765213,2.22249444665482,2.67259988853543,1.64366588320351,2.63033693309352,2.86893565032588,1.75878952733603,1.75461654651519,1.97012791199683,2.62385349531954,4.36507181599798,1.74479838576743,1.95993320060039,1.70477740523901,1.77007058745565,2.45844656623525,3.04321296361819,1.12629454553654,3.03870933167947,2.23095398567619,3.38913771535542,2.3977915594081,2.6146254041979,2.97876581622641
"10x_CELL_000661",3.07177517836337,4.70676670319767,3.03828828025855,4.14241294754092,3.56602715603349,3.4132661635025,2.7532713946947,3.48893652029762,3.19062363901259,2.59900474107795,3.81238764202735,2.58749302001512,4.64364656054644,3.97593235531527,2.54881602167584,3.3675579969089,3.91607217045303,1.96039609033928,1.59593993850579,3.94051483846894,3.53057216353901,1.54958843234561,3.32691199009761,2.85421149197784,1.56478458097482,3.1532090469026,1.9270263290898,-0.281016553321585,4.24964221435921,2.75142216934662,3.14217871382125,3.55898279697982,3.78277384573725,4.4787278533363,1.3795418390421,1.33922781483252,2.22532972801846,3.50571335601247,2.84177902399621,2.92828021371808,3.06938699055781,2.28135827048945,2.28099103232286,2.31456060324906,2.63411689843492,2.83883509778938,2.54602627964289,1.01216502823792,0.533627957075804,2.39096801382595,3.12601767737299,2.84536032768146,3.42677768189648,3.14992600873356,1.91174394462747,1.82074627240872,3.06274883594688,1.84672462231797,3.54194347025568,2.57755498723206,NA,1.28832430379476,1.98672676467179,2.94937859153904,2.31952535439769,2.15953671580024,2.37445433239846,3.69019744572847,1.87849129016566,3.05256170091256,2.70213159047427,2.93935599175992,0.51252391640841,2.19225192304411,1.86417083414715,0.954710824922599,0.265926254613179,2.39948308977229,2.70407961176324,1.58943998076899,2.1058191578462,2.9156147300105,2.37453455446582,NA,2.60126347432836,2.97233792255406,5.07972779118066,2.01930752641077,2.05606259603791,0.117361156419405,1.4625855449929,2.33725274393466,1.57077396038186,2.72311384987154,2.65250293959688,1.99232441533258,2.67212262185905,2.41177018671663,2.4098705382041,2.45719488440581
"10x_CELL_000662",4.15794455639367,4.7477295056815,3.17852560210467,3.5079701880404,3.47157032924032,4.28215552293132,3.16430826765658,3.12816803110686,3.23483987982646,3.26806149013337,2.43714578836137,3.41323456676018,3.80467624203635,2.24734082052341,1.89441611632211,3.62580622764472,2.43475564543723,3.2054474624207,1.81227567686952,1.50144844578205,2.99344971751598,3.09399842949622,3.52956056541451,2.96039828934295,2.29263153839272,3.22815626829668,2.34539316201084,0.270139957390384,3.60036423640391,3.07084883039477,4.00742388974144,2.73768134973714,2.8726389474387,3.22086162607299,1.82410596425633,3.3979336060702,3.76555125379857,2.41997433808144,3.06290876785766,3.16637820408883,2.9949102103114,2.12317764884172,2.77605696013614,1.93901893041123,3.18315052686871,2.67606127556135,3.25875103426426,2.65772885625812,2.57880289952187,2.73024359993162,2.06882818155271,2.97316972436927,3.41556313663231,3.50766879780162,2.46400181049948,0.978008027948898,2.46089981519522,3.00159936035505,3.3674838388741,2.4096002786553,NA,1.84962635833235,2.30678431612321,3.61064314324166,2.88350493070312,1.9469337603102,3.31355645912169,3.64366437201592,2.22244096079452,3.15394888621336,-0.471359819824348,3.63028367095736,0.00487334772934332,1.99126310902994,1.98151541306125,0.902732365181225,1.735243179552,2.17259590796787,2.31447742781604,1.74523163737354,2.02953151988649,2.79039838840084,1.26346560356679,-0.789467697758044,2.06452281633494,3.36159568439422,3.72161142681214,2.31115308000833,1.31283522355429,1.98922478675801,1.31538432430809,2.06854791844532,2.35845129490658,1.86047859535973,3.35125260570908,2.24411991029804,3.02398362959386,2.41259267017231,2.75444629372969,1.46066301313866
"10x_CELL_000663",5.16670770065429,4.79767203933963,3.47705575751858,3.0508035672118,2.9265153666912,3.44901136726853,3.11493204456769,2.86678378969105,3.57967529362299,1.87542934767559,1.8340377907235,3.45784875510929,3.89381621027133,1.9589843223406,1.05781181784324,3.30806374481915,2.43079269683225,3.39909860273683,1.61913929215215,0.291711372544999,3.10561906129595,2.99966957964352,3.40836986426178,2.69315338415708,2.11403646741411,3.95050609779061,1.77029842750611,NA,3.28031045574343,2.52617173421001,4.49334074755138,2.4086099496699,2.82613153772788,2.73413180917902,1.50479726167485,2.29589052197332,2.53209181118108,2.14974276535978,2.54283634457933,1.76806082574034,2.80342501911861,1.93753066569398,2.45761875733969,1.56901219100008,3.42377178658488,2.48957569973221,2.70852109482135,2.87277667710024,2.3660199571257,2.09755174442202,1.74859025509282,2.76908914713032,2.66964266246154,3.05117386640525,2.08790649917837,1.03368742626987,2.30311932645746,1.78359355841045,3.04352929672125,1.48042788110244,-1.2144742611107,1.38156164510892,1.9963018704339,2.12037572052826,2.35158940700178,1.59186537827688,2.34250000684658,2.99411601339841,1.85321488007825,2.87775879908734,-0.64243710454874,2.48189794348436,0.384984619369601,1.73423309550287,-2.93584999169677,0.685759943988183,1.56391037116838,1.64866373418248,2.09466050262169,0.919291428622399,2.17460604672927,2.33130692511469,2.39609947396596,NA,2.04315610694632,2.55071409037477,3.53978316254441,2.16239315475925,1.33860878338853,NA,1.51894933301589,1.96320076120582,2.19677253436614,1.79698931785763,2.37604659326338,1.85769564291641,2.77297390811797,1.79959453409836,2.39173545441979,1.4388414187618
"10x_CELL_000664",5.13554954878076,4.94386901409686,2.51948299538279,2.90568732965234,2.96395271615374,3.35752582690222,3.2085683647193,3.35717260628337,3.35493221455954,3.17702457152798,2.04011452040372,3.5517687517083,3.73693850851457,2.08794602322907,2.89834598641912,3.23562323288652,2.60477534156918,3.19745373172529,1.76018338177084,0.832061011036683,3.63205966057129,3.38613928066889,3.34222302263476,2.12883848609617,2.05321527896516,3.66244715940611,1.85808510092902,2.70844351769088,3.65033116272108,2.50380306895687,3.80308000763224,2.48143730138818,2.80533251690166,3.45888266401524,3.6231976338875,2.63981572019937,2.3235043381191,2.03021577797768,2.12343805022994,2.9240114584149,2.96688084256349,1.57731637726322,2.44351857321506,2.78810403187462,2.93993282438177,2.78480286734084,2.70921955723069,2.45593734888833,2.46532413770552,2.24797631411394,1.88016282481929,2.60554482696004,2.80004212984567,3.11097220459572,2.65746913419397,0.899667802352734,2.15743936957628,2.22348719760157,3.05800392843171,2.13024487513228,NA,1.1847621311936,2.3798163181509,2.49540694116064,2.17985545687674,2.63251308431787,2.71639479105056,2.99361667554942,2.11551908693431,2.75996418009669,1.25601364379506,2.60890844984091,0.410558882197362,1.53124366139448,1.75130467605352,0.656812000345231,0.919238497152221,2.29915532369263,2.16026882360529,1.37422971758249,1.88751964189372,2.64167382885475,1.5443449394375,NA,1.98689222567978,2.5740373412829,3.61781069343469,2.3658442773928,1.19858648420806,1.43395288724603,1.84202817856387,1.81145279357106,2.19149207915787,1.66811370475319,2.9565544488753,2.02173619947938,2.71529592242362,2.20972814303121,2.48689710710706,1.31124982478695
"10x_CELL_000665",3.0408079257997,4.7212074702495,NA,4.20917751266338,4.24201852449846,2.99210706648593,3.47244863275894,3.61571759207377,3.48714256775643,3.83519173142248,3.24455683961378,2.5983316954458,3.92674462158746,3.11867792881148,2.2905413361325,2.48536185187365,2.3029710843886,3.79055167089548,1.92972489893277,3.54438274393568,3.64309828171154,1.82657630717115,3.20599157621294,2.58884459116976,1.54279716570056,2.99278509176469,1.99039089651467,-1.67255546627557,2.67775947981257,2.8190542441614,3.98499644221575,3.23063691033374,3.67901021674944,2.95592540173547,1.19852080439394,1.2796809172521,2.57001323459442,2.79761054747149,3.34459711555055,4.01946075923195,3.05116945088092,2.47096663268781,3.66215791973036,2.5278920005845,2.56020409095606,3.09761271107941,3.29237289787966,0.989750833542698,1.13947617655099,2.45144473034316,2.78029059062398,2.9204229276513,3.40254463404519,3.34686181774695,2.18277330149614,1.28056083251389,2.59575595019457,1.57139274506237,3.00800438177901,2.61724263023682,1.84766067067798,1.70355490980301,2.23074638111858,2.93810460534789,2.5862094709498,3.25229476495498,2.133037935931,3.30196901026844,2.44072079860236,3.46760248397953,2.08099146993418,2.43496809195927,1.35238842654977,2.49091336373669,1.82947060242947,1.0607695215897,0.308075279443215,2.33379266442506,2.59510918123243,1.9807600432236,2.06521100818374,2.73898347501536,2.13890105177395,NA,2.26170440560657,2.40986220969132,3.9966946565934,1.97544177030293,1.35955454793683,2.15369034246475,1.38405176119643,1.85719633378079,2.76591078282519,1.31118278598074,3.10919061509584,2.15576621128574,3.59193375604654,2.56721720235393,2.23640858593249,2.20931195793679
"10x_CELL_000666",3.57111372929467,4.64778075359421,2.68149091298742,3.95720558336701,3.99461323509152,2.61886904482625,4.00046917634446,3.258795172328,3.56407080258778,3.88095770600865,3.66799040306567,2.60426219149811,4.26525472969253,3.35962375651115,3.42514206047054,3.70277783466122,2.50007015357589,3.89292641622115,1.50070325081691,3.18181794751656,3.48129299672047,1.00988719228452,3.08995457592843,3.15847072644561,1.58537720008055,3.09455355743555,2.55315953276218,3.00231440336738,3.37775760854804,2.98720388991739,3.16970872014586,3.5060845616898,3.28126327840447,2.90504748716436,1.12959581015254,1.85900062100663,2.72301312084854,3.41561112543395,3.17266088592468,1.37680705298711,3.80936731951984,2.42663912528025,3.6090255061079,3.28294761137008,2.33590358184722,2.94592548601329,2.68499155204047,1.13281665792824,0.463901265525816,2.61457841755634,2.96246636415461,2.81317268726786,3.43879412538329,3.17764777621564,2.04478930395675,1.19947020420503,3.78431465017263,1.70960894876161,3.7491838941354,2.33210590167419,NA,2.01997434837316,3.00541652746666,3.35750112900123,2.73508303034285,3.24344703606376,2.25703327931195,3.08556006370138,2.42520908908331,3.3118045145181,0.846977214220907,2.51164577658201,0.429974898835033,3.2614520484351,1.24878884661204,0.898910407817733,0.211451149342938,2.17387344246033,2.34951987060668,1.56629003248698,2.29983890706534,3.69883402483821,2.18683694601458,2.14913357665485,2.19069496697652,2.47071313365781,4.07067773247416,2.02416103051192,0.927879440237493,NA,1.31175086311933,2.37269420367871,3.11517668486035,1.99236329615625,2.8256862429056,2.10454370906036,3.10883624548705,2.14498122306234,2.30178418270493,2.47832645056744
"10x_CELL_000667",4.05192742069389,4.82656295995784,3.40264040853627,3.30557706901384,3.57843118527718,4.28605951800756,3.46580054553036,3.11084137261419,3.37121605405202,3.1691125841811,2.29738700688118,3.52138651441149,4.10962520582213,2.25894345486873,2.81753207912487,3.64491754048501,2.55991991859571,3.69835688571441,1.7942134856567,0.274725180304211,2.86637620783564,3.16015851594439,4.37755214957215,3.08244879806597,1.88039811368325,3.94605410815625,3.09025606378198,2.84088935135006,3.65688620170149,3.13753193249591,3.94331345340697,2.59365194113746,2.97820957080827,3.03581903143649,2.00626506290689,3.31655976745001,3.33912813946856,2.40467133712435,3.01661987588289,2.87596386820889,3.21179739163919,1.77644327101784,2.7606461589398,2.30387361932676,2.61438348243347,3.68259466770691,3.00534259288603,2.84837848794606,2.64561317564998,2.5288160053601,2.10186151019772,2.86586198587175,2.91089113534179,3.64386229660031,2.3771400147194,0.880857747783446,2.46529443658397,3.48349678240787,3.24756022923738,2.639767655,NA,1.7773692236703,2.33956574950605,3.43760349650086,2.64021119418424,2.50597737103158,3.11072270149593,3.35584150715862,1.95988629654802,3.73006318742683,-0.376492196038626,2.69491545874577,0.016528406767948,2.04861849249636,0.911686208471332,1.01524365758336,1.98360122318791,1.69386548275425,2.33077698975331,1.45507291293842,2.2089511478365,3.75600222012796,1.73762395134254,1.35838355724145,2.15601793303751,2.90085649984116,3.22376298425893,2.1930675925615,1.5852606533309,1.2924280993058,1.82317604404268,2.02669397540075,2.51079429308511,1.44847237233226,2.91464393526863,2.0010637587006,3.1905128622935,2.26431355988653,2.68640825751759,1.35228846751512
"10x_CELL_000668",4.8663038215678,4.90332593748032,3.86577746766821,3.85059928440876,3.09766195514364,3.0152588842563,2.67754002730431,3.37196620996259,4.23501669818772,3.19387553059399,2.8829922482541,2.68416909169162,4.14319553583133,2.93318934990842,3.07553615741702,3.4447760916856,3.24104972715978,2.52380365977879,1.76505833725831,3.52272589742221,4.54169559555131,1.17996127033171,3.21062593600679,2.16443078026326,2.39793865750652,3.69714214007703,2.02496062321788,NA,3.92776640227415,2.26298865940047,4.37440491219187,3.14564039858803,3.11004190022441,3.66880247027694,1.88266231034633,0.370563373030256,1.8310667432604,2.89961664028301,2.85271807134335,2.87422228016332,2.5030770269976,2.21685137297296,2.19715485965517,1.97406487869067,3.03825547504986,2.67676353645469,2.09912633820107,1.42542780340413,0.42116639108067,1.93925151084051,2.58958102681254,2.59853175829502,2.619027045142,3.73337265924875,1.75779931760597,1.11127817967352,2.83866747539653,2.1768386595386,3.0219881651323,1.56853095884235,NA,1.18944841565991,1.67005739102548,2.8327932203181,2.3427608502322,2.0407914124688,2.14193847323209,3.14690189788873,2.1640679892515,2.73023035048508,1.50813585647259,2.362989036568,0.919395043083592,1.69989027959555,1.7433898518194,0.640883047117854,0.380447902655908,1.73256482145966,2.49172545211774,1.1810659573566,2.317651215572,2.61902566393745,2.87791169541027,NA,2.22816601995294,3.14917283133903,4.04628690483917,1.9358792363279,1.28582920465569,0.921237643548107,1.22558636246398,1.60053705043806,2.15360630607063,2.26502180701061,3.33173474179151,2.87640688691664,2.5374167874921,1.95167272970636,2.41346640005125,2.13815335530009
"10x_CELL_000669",4.281609124355,4.66716903268457,4.75344619748548,3.36886267863922,2.81514277467122,3.96060281692872,3.71002219892535,3.50914878732541,3.30236933988419,2.82230410113708,2.16074738230008,3.76901047401247,3.90068277902334,2.37269076656183,3.22720637033283,3.29059014120365,2.45114808400076,2.95749875176229,1.91425657334512,2.05899318025335,3.44492603971932,2.69432337144852,3.13265080343677,2.50022307859647,1.78888631388449,3.38548576697822,1.90298097598753,2.4036659809277,3.40965194875219,2.5252922896691,4.34524089901176,2.4326891245502,2.94844683702703,3.27134372062934,3.07855297357796,3.13037700652942,2.39828637119514,2.18167932961243,1.80819589076072,3.98853747684059,3.18450008314041,1.56497243594384,2.35835240328357,2.67717322167721,2.39948679338632,2.84093505794756,3.42612927848465,2.9347923734542,1.70365601232145,2.19203103540627,1.95249713656197,2.63576379301371,2.653320444342,3.15805764236284,2.14520941233918,0.864356873593478,2.47143484953979,2.49713886597003,3.20274656010021,2.28473368308675,-0.116867529596653,1.46351463202526,3.18529297766602,2.46076639501088,2.76778162213784,2.32568115070157,2.57537360593809,3.0779446919133,1.95059374220593,2.95490906518226,0.76933397529137,2.68742607122307,0.141080301496521,2.06565744238308,1.09490803674128,0.722561238021992,1.56968524457441,1.76151523676718,2.27410742852542,1.12008181254943,2.04124364107122,2.76330923048796,1.50181717113976,NA,2.08792308438969,2.71152629022474,3.43334941555458,2.76895375626889,1.81149216070213,2.22918462847652,1.51555153633759,1.99720565223993,3.09315769426575,1.47593092122248,2.78389020299821,2.20342707462465,2.67797710948114,1.64309762927497,2.4696657413731,1.29808625784015
"10x_CELL_000671",4.04044643045548,5.36179401762068,2.47002756087056,3.87298355084052,2.85404080650907,2.7891516134249,3.76189412681729,3.06386296133252,3.36011312709414,4.2294505250794,2.93819766031533,2.84579744647365,3.90655412342457,3.0967019461494,2.39499903009947,2.85612793616683,2.3987719581167,3.5290445610136,1.39580679550779,2.6992965473217,3.56089869399941,1.89184786766203,3.20331900446254,2.76386988407419,1.80195817253966,3.54878995742247,2.21296666059438,2.62794016051283,2.58217567074936,2.40861208548985,4.95100305406813,2.95148799555692,3.09510487507392,2.98785979725663,1.11056487442846,NA,2.25348894008091,2.69443970906413,2.74135575263089,3.07091983103241,3.02015903772503,2.20995659719058,3.28546002833555,2.04218595606941,2.40799617802555,2.76624844744991,2.49799530665857,1.42187981572818,0.53338547923724,2.06862326964695,2.55953218219947,2.74154212655565,3.33745962480164,3.55084276646525,1.90952248980872,1.12986879029645,2.53650905826903,1.01813261130564,3.09659102722558,2.43076240934052,NA,1.25172993879438,2.69219462588805,2.65910651375161,2.39050806935573,3.18215035194324,2.21644980722643,3.00883442934387,2.90345423317938,3.20468266810034,0.632219308565049,2.4827227920433,0.235490180234816,2.44237337742026,1.42681226098989,1.05283093017808,0.889377678225963,1.68782019134195,2.42666593650307,1.54774937691807,2.29838392611663,2.81974344382308,1.47156561567345,3.2721747184308,2.13031461450569,2.52725821528329,3.77265597448856,2.11022931257554,0.79436175746082,NA,1.29685438625516,1.79642509733405,2.9508634029799,1.76420956670904,2.53913672204662,2.32570419256325,3.15756921843178,1.60653907672766,3.1274231501081,2.26850470780583
