,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110
457,0,70,1503,278,105,0,1829,0,230,2575,0,8,0,0,0,81,0,0,0,5431,633,0,0,0,5103,140,690,167,1507,7507,88,0,1352,164,0,0,473,0,0,197,72,0,0,0,1114,0,0,0,0,5103,0,0,305,11989,76,0,2978,0,0,292,1134,0,0,5506,803,364,575,4338,0,64,0,4922,0,120,1732,1207,0,99,0,0,0,2381,0,5203,0,407,0,23051,0,0,0,0,0,10913,0,0,0,0,0,310,2053,1004,0,0,7565,1783,2163,0,0,63373
458,2956,616,23738,12,838,841,1861,0,0,5122,0,468,2498,2209,344,66,0,459,0,0,3190,383,0,0,3440,0,0,0,1391,1056,0,24,112,3677,0,0,567,137,0,130,0,0,103,0,927,0,0,144,0,434,0,0,0,2422,0,103,345,0,2759,1543,357,0,0,19,148,1205,6032,2442,21,665,229,2669,0,0,66,1189,0,210,210,0,0,351,0,1341,205,8150,847,157919,885,0,0,0,0,1326,534,0,0,0,0,0,410,4143,0,0,0,1344,15758,0,958,5931
459,936,148,4419,421,8420,0,4020,127,37,376,60,108,0,1066,260,3,0,0,0,39,0,1336,0,743,0,1170,0,0,1735,0,64,0,1446,2790,0,208010,719,89,2433,224,0,0,177,0,4765,0,0,281,0,2051,0,0,575,2749,0,0,227,0,59,0,0,0,0,0,1120,34,5005,12765,34,0,473,0,0,2438,62,5247,37,682,0,876,12,6522,0,0,0,125,0,121872,353,0,0,0,0,1848,90,75,0,0,16277,0,0,586,38,0,401,0,244,0,116,23021
460,7260,903,1872,0,471,0,1037,7689,0,2232,77,229,0,4832,0,417,0,5174,0,1482,0,670,0,0,0,168,0,0,1101,3455,0,130,78,142,0,0,257,213,269,16,0,8,0,0,495,6515,115,3673,0,5281,0,0,0,34533,30,0,4106,0,50,344,746,0,0,2074,258,161,31,4378,0,36,258,13,0,142,445,1296,0,228,79,100,0,1572,0,8317,94,753,0,51975,0,2677,0,0,11498,20865,0,0,0,0,19974,0,0,529,243,0,0,201,683,313,551,11467
461,0,64,385,0,70,0,266,1193,0,2021,0,65,471,0,1098,15,12,25307,13,5035,1167,306,0,0,11317,181,611,0,1009,237,1113,117,2859,752,1413,0,194,285,150,186,0,0,860,1196,173,0,0,3838,0,23989,1422,0,149,3405,36,2558,40277,0,36,0,1251,0,0,11894,10244,458,378,2551,0,0,890,2691,0,26,1594,166,276,300,74,79,1388,2643,0,23373,106,1166,369,12840,0,1851,0,0,4971,12846,954,46,3896,0,13098,0,104,0,690,0,978,0,157,0,156,909
462,0,675,29462,307,2187,0,0,0,63,0,848,7858,0,597,5492,38,0,529,0,9226,419,588,0,340,3027,0,0,0,780,397,0,0,147,1255,0,0,694,1236,0,48,0,144,169,0,820,0,0,870,0,438,0,0,0,497,0,154,1033,0,708,2454,0,0,0,125,117,0,7707,1557,0,0,608,1262,0,2192,381,0,0,424,30,0,0,215,0,3886,20,25008,1750,78528,719,28,0,0,0,3642,249,0,0,0,0,85,452,2973,617,0,0,0,25651,0,4334,7526
463,705,147,7381,2366,7371,0,499,0,0,642,0,79,0,186,816,0,0,22332,0,117,3965,2733,0,0,0,0,0,0,1007,0,0,0,2905,0,52,54917,776,947,0,155,0,0,231,0,0,0,0,0,0,511,0,0,807,1562,0,13,56,0,33,0,0,0,0,342,0,97,7131,19641,170,0,1035,0,0,2186,271,6850,310,132,0,0,0,19607,0,578,680,564,0,48706,0,0,0,0,4765,5485,1499,0,20079,181,37605,0,0,1482,0,0,0,0,996,0,0,34951
464,0,697,4938,0,7503,0,878,331,82,587,0,121,0,966,0,80,0,2946,0,0,0,1272,0,0,562,149,0,47,1938,707,0,20,3931,0,0,29207,421,0,317,93,0,0,57,0,7741,0,0,0,0,6084,837,0,304,3015,306,126,497,0,76,0,0,3392,0,250,297,0,6946,1942,0,0,567,28,0,1955,67,3217,1072,0,20,248,0,5623,0,60,292,84,154,108614,0,153,0,0,1605,2903,3078,0,1044,15,0,0,265,1124,0,0,0,477,427,0,545,37506
465,5304,22,8317,535,1501,18930,1201,1906,29,187,0,127,0,355,526,85,2844,13959,0,49,0,1241,0,334,7654,578,0,0,286,549,102,128,2517,1287,420,0,460,857,4147,33,0,14,328,0,4025,0,0,0,0,3173,0,0,0,2119,0,55,79,0,30,166,691,0,0,2543,628,8,8507,17055,44,0,154,273,0,838,0,0,0,0,0,894,0,12206,322,172,340,193,102,57562,696,1089,0,0,529,6257,5916,0,16725,58,0,169,380,315,0,0,0,1320,2329,540,364,17200
466,10735,1086,11695,0,4115,5218,559,1497,0,6442,0,5235,807,1321,0,98,348,1458,0,0,2185,188,0,299,0,0,0,0,334,454,370,0,186,0,0,9022,567,533,0,153,0,39,0,53,1220,0,892,0,201,1074,5307,0,0,1319,0,374,583,0,802,1249,0,0,0,176,426,366,0,6839,62,0,180,0,0,1044,569,627,7691,0,22,347,609,275,0,3663,80,6706,318,85374,62,19,0,0,0,2783,444,31,1456,12,0,0,0,1849,0,0,0,3080,35073,52,587,2754
467,1822,921,11528,0,9347,0,0,0,0,512,0,39,2183,242,6755,0,0,0,165,0,0,1028,0,0,0,0,4971,0,2924,7920,0,0,251,0,236,3087,0,152,267,162,0,0,86,0,3181,0,0,0,0,4114,289,0,313,3186,0,280,269,0,0,303,135,0,0,2446,106,0,0,4106,59,0,1323,0,0,3572,0,14230,0,160,0,0,0,11978,0,501,482,444,0,51866,340,692,0,0,0,5018,1728,0,0,0,0,623,124,1312,356,0,0,0,7395,0,80,24006
468,0,1554,21941,0,3638,0,1751,2146,77,2076,0,4288,505,1645,0,37,385,0,644,8666,316,0,0,0,246,0,0,7,1062,0,424,0,519,297,0,317,2015,377,1175,478,0,14,61,0,733,0,384,492,0,317,5653,0,4659,1605,0,0,1182,0,724,217,183,0,0,173,150,275,1180,7504,36,0,0,3926,0,1550,72,3948,7614,796,0,30,0,230,495,5811,0,3380,263,98717,289,0,0,0,0,2912,797,0,0,0,0,0,0,573,1659,0,49,659,14210,0,12851,2656
469,21303,234,2444,0,2541,4272,432,10141,2,0,0,12213,0,3002,0,0,629,0,0,0,3208,98,0,0,146,1472,16,53,557,1075,0,66,1207,0,0,5926,3384,160,1042,257,0,67,582,0,830,0,0,365,0,1058,2399,0,0,2945,0,0,838,0,304,2708,0,0,0,131,432,1035,0,8514,0,1334,73,0,0,3953,278,1632,4190,303,0,0,0,274,0,5699,54,5760,970,121219,100,0,0,0,289,899,0,21,201,0,0,0,129,2472,456,0,93,812,8224,0,6971,2394
470,2800,42,1679,0,0,0,86,331,0,884,0,173,0,2851,0,187,0,3127,0,1209,0,964,0,274,0,0,1455,733,0,0,0,0,203,0,3249,446,0,336,0,109,0,0,1871,0,971,900,0,5290,0,4139,6793,0,73,7573,0,4010,6347,0,0,42,2875,0,0,0,3348,1555,839,4204,0,30,0,0,0,188,311,13,196,1000,499,0,0,2134,0,11972,0,353,40,45512,0,1124,0,0,10055,36984,1476,0,17307,0,0,0,0,1521,0,0,0,504,2713,1333,1306,38056
471,0,0,422,0,307,0,0,131,32,1646,0,111,0,0,885,146,160,13088,19,1826,1437,29,0,0,3133,259,1138,0,1282,285,722,0,1278,1121,944,3073,587,1075,397,36,0,6,1598,2542,435,0,0,9981,119,23071,0,0,278,4252,15,1500,17378,0,202,0,4381,0,0,2364,4102,1574,354,289,0,5,752,2030,0,0,1402,110,233,7,486,726,1011,1078,346,31785,27,2207,453,15033,6881,4441,0,0,11023,20492,7642,18,4667,0,2299,0,199,32,403,0,2703,12,0,1820,0,9336
472,6021,1079,11650,0,651,2131,671,15680,92,1053,0,4960,0,0,4367,0,0,317,0,1207,0,746,0,580,0,0,0,0,0,640,0,0,511,3282,5011,0,0,640,198,0,0,0,471,0,1460,0,0,0,0,396,0,0,0,641,186,0,838,0,0,6116,0,0,0,161,610,867,8165,3799,0,204,215,1921,0,7165,0,4550,2508,0,0,154,636,332,0,3431,75,20461,2077,94919,0,0,0,0,0,2393,0,0,1727,0,375,121,38,1819,1697,0,0,3747,43049,28,1743,4034
473,2387,178,5090,0,1507,0,1024,448,0,2302,0,3938,2984,0,7385,26,0,82,45,9334,10020,94,0,308,7896,984,90,0,621,55,1899,0,1403,6565,0,565,557,6294,424,218,0,6,38,0,431,0,0,1849,1026,2385,2815,0,487,75,362,231,2215,2703,4264,0,736,23,1357,358,809,4614,9752,1747,7,60,811,6934,0,3772,447,812,2227,0,0,116,2691,198,120,4399,226,1140,8191,48986,341,66,0,0,7662,1290,116,0,1896,3,0,0,45,646,517,0,56,3976,969,62,715,1252
474,0,0,7820,0,1884,9204,6186,0,471,0,0,45,0,987,0,0,0,30809,0,233,2319,4510,0,1024,1143,0,0,0,637,8550,0,0,0,929,0,0,1591,467,0,55,0,0,9,1690,4372,2838,0,0,0,1291,123,0,0,610,0,447,381,0,64,263,343,0,0,3333,0,0,2387,18677,318,780,779,101,0,623,0,12817,374,248,168,0,0,16807,347,884,180,151,167,63055,0,0,0,0,0,3322,15811,0,9128,0,0,150,163,1469,0,0,0,3412,1004,540,388,44170
475,2778,25,21521,0,5596,0,6710,0,343,320,0,244,0,247,747,351,0,0,0,241,1939,1151,0,0,0,0,0,0,2308,959,25,0,4142,0,0,0,852,205,912,44,0,51,220,0,1434,0,0,2406,0,3792,0,0,168,1409,0,0,214,0,45,260,0,0,0,1342,2579,202,2197,13419,826,0,361,0,0,0,97,0,0,0,213,1783,0,10023,0,2019,412,137,0,53174,0,0,0,0,0,5712,11471,0,13007,101,20530,2185,0,176,0,0,0,5497,1273,0,86,37021
476,183,0,3071,0,0,0,2069,0,0,1014,2,110,21334,182,10716,311,0,21427,0,0,1604,1424,0,0,3003,1330,9032,0,1569,1726,333,0,8786,197,201,10159,0,2091,328,0,99,0,108,734,4603,0,1067,1027,0,8049,354,836,0,633,0,52,1252,0,120,0,484,0,0,4319,3221,288,11854,7612,99,0,1089,242,0,0,171,970,995,0,120,771,1446,2082,0,1437,507,5,476,21769,0,920,0,0,531,2952,4584,197,7258,421,0,0,58,158,442,0,738,1108,0,3445,86,5793
477,0,112,3493,0,1160,0,494,189,12,667,30,93,1304,33,14318,250,1092,32991,0,211,307,537,0,0,10399,397,3619,0,1146,198,529,0,5008,1306,0,11436,528,1978,1515,58,0,31,143,0,1149,133,0,1395,304,12600,41,0,59,713,62,201,2425,0,0,89,1211,0,0,720,3179,122,16775,3035,0,0,2737,356,845,283,79,894,1443,0,1062,89,102,3941,0,361,454,1,542,15345,37,245,0,0,489,2750,3485,91,17116,134,2861,0,97,118,0,0,115,227,0,522,9,20263
478,859,119,1102,0,74,0,271,3024,420,2250,0,94,0,1863,105,83,363,30066,0,3128,1141,0,0,342,0,303,0,160,1284,0,66,0,957,465,0,2516,332,606,0,29,63,24,0,0,1192,0,1242,4242,0,22119,0,0,0,17580,259,4655,13850,0,31,982,668,0,0,3635,3248,0,331,5289,0,0,284,2016,0,84,155,1934,310,1396,150,0,0,4811,0,7208,0,1219,205,10728,13540,1694,0,0,0,22857,1774,0,0,0,0,0,931,1090,0,0,0,655,213,1627,0,20645
479,5289,169,11868,136,2105,0,0,3136,0,1673,0,1947,0,2731,1602,114,0,373,0,1978,15824,587,0,81,0,441,239,0,0,600,0,0,590,2225,3692,34430,423,307,868,358,0,103,436,0,361,0,0,1868,0,476,0,0,3079,605,0,0,210,0,0,4549,0,0,0,51,236,0,0,2288,0,0,0,3501,627,0,0,2992,509,0,84,0,1024,175,0,3946,0,4987,737,68125,0,78,0,0,1068,1958,680,0,0,0,0,0,0,1243,1958,0,0,3586,14148,135,2084,7841
480,0,140,2180,0,113,0,76,0,0,225,276,0,1376,0,712,34,39,10537,59,2670,988,785,346,0,0,0,0,0,1485,1474,86,259,872,1898,965,7863,1275,46,0,85,0,22,0,0,796,726,0,0,566,7107,0,0,464,10178,0,0,1442,0,48,0,0,0,0,5704,1444,1705,549,941,103,0,0,301,0,524,0,1034,234,0,0,0,0,9861,0,16442,0,302,44,26102,0,5836,0,0,0,24647,12719,0,4494,0,0,0,135,1134,335,0,0,0,1605,365,218,45114
481,2797,178,0,0,1034,284,894,0,0,1735,0,122,0,764,451,68,0,7207,0,5657,0,137,0,0,2279,0,0,0,0,0,300,240,966,410,8352,0,1165,257,676,16,0,33,0,0,402,0,0,5361,0,19900,0,0,658,17584,0,909,30588,0,23,586,0,0,0,1065,6709,0,0,5218,40,0,0,0,0,280,0,1029,712,499,526,461,0,1460,0,0,66,457,240,29854,0,0,0,0,0,17901,6492,0,3430,0,0,67,0,469,0,0,0,419,2235,0,0,25031
482,0,1401,7694,0,8430,1391,0,1551,157,0,0,145,2384,0,909,372,0,6915,0,0,1927,2054,0,0,3324,3191,0,0,1687,3445,0,0,3863,2315,0,17984,402,205,4250,78,0,4,182,3455,4736,0,0,194,0,2814,56,0,377,2547,0,105,305,0,50,0,136,0,0,0,1017,71,834,1661,0,1596,187,207,0,2859,102,2676,859,162,291,0,0,19956,0,501,57,146,111,32030,0,0,290,0,0,3693,2305,0,0,71,0,0,114,1028,248,0,0,2543,481,0,205,60392
483,0,1873,9644,0,4912,0,5288,1317,0,549,0,164,0,0,1975,151,0,30153,0,0,2093,1211,0,1655,0,546,0,0,0,2749,0,0,2071,0,0,89861,0,437,2074,0,0,18,0,0,10999,0,0,0,0,1432,293,0,608,2465,212,15,567,0,110,1679,0,0,0,0,386,86,1643,44757,0,560,607,74,0,3217,107,5680,199,1227,89,0,0,5432,0,377,0,97,0,6794,221,562,0,0,2317,4337,2093,0,0,0,0,0,0,2091,0,0,928,2013,3294,0,433,23528
484,0,143,2771,0,1448,9634,1696,716,0,584,25,133,2627,239,11903,109,0,475,105,341,14687,1714,0,359,12421,0,0,0,699,1540,820,93,9720,2855,63,17060,379,951,1366,129,0,98,179,0,541,0,2362,2920,0,8267,0,0,0,478,317,421,1223,0,405,0,750,0,0,4272,3856,67,8041,4956,0,0,895,383,0,576,317,1582,763,442,190,215,0,11479,0,2024,571,160,725,17633,0,903,0,971,4458,1283,1395,171,7447,0,0,0,94,292,0,0,1343,1149,0,0,0,11805
485,0,219,10806,4550,1947,0,2041,0,0,279,0,16,0,128,1223,140,0,13542,0,163,12164,1213,42,0,16487,0,0,0,0,0,0,24,12075,4159,0,28478,448,56,0,102,0,0,172,1970,2767,0,0,0,0,0,727,0,0,157,0,641,84,0,203,0,0,0,0,1199,2509,0,5292,24176,0,818,610,0,0,0,66,951,535,119,535,0,164,7243,0,2635,174,48,0,20829,0,0,0,0,0,5439,6755,0,0,77,0,0,76,1661,0,0,0,917,4116,0,21,77562
486,2543,208,9775,0,1099,0,39,1629,12,4725,0,9864,5817,300,2685,30,0,899,0,9368,1729,170,0,0,4163,535,114,0,482,0,2361,0,2016,6526,3882,0,2612,3032,4631,234,0,21,0,0,937,0,342,2437,0,1780,2972,738,1259,121,207,109,2682,0,1536,616,0,0,0,318,626,2014,6767,0,0,0,750,4330,0,1023,681,1050,8202,0,446,618,519,84,73,18998,147,3827,4813,71659,0,50,0,0,0,1089,742,17,228,16,0,0,0,520,2359,0,175,2089,0,35,230,533
487,5844,102,1229,93,832,1220,1066,153,46,0,694,111,3206,1828,17,217,0,2081,0,2671,486,428,0,0,2851,315,1083,0,3374,1710,127,28,1201,305,0,0,0,216,939,136,61,0,209,0,1448,0,0,2873,371,5433,540,0,541,13503,36,0,5729,0,0,0,0,0,0,1244,2570,1243,5,6561,0,0,322,746,0,329,944,607,315,3585,174,82,0,1862,0,16807,0,787,86,34539,0,0,0,0,0,34863,4653,0,1816,0,2893,101,507,930,0,0,0,0,0,4030,172,28372
488,987,176,26417,0,2609,0,4358,505,0,1014,0,69,0,405,1243,28,0,7610,0,204,14154,1776,0,372,2221,243,0,0,82,477,0,0,2512,3872,0,0,13,603,0,0,0,0,0,0,6725,0,832,1678,6528,2383,0,0,0,2756,0,136,269,0,0,400,567,0,0,971,1690,0,8780,11206,167,835,360,137,0,1383,489,6027,0,142,501,1436,0,12380,0,670,82,147,0,54670,544,0,0,0,0,3439,14100,0,1941,0,0,0,197,2552,0,0,0,371,307,0,513,15805
489,1867,93,7386,0,517,0,93,0,20,15103,666,3735,660,136,10073,31,184,886,0,3072,2527,90,0,272,3886,1578,80,0,20,52,591,4,1504,2622,844,878,1137,4318,179,656,6,5,305,0,530,0,1294,2554,430,1578,4018,0,0,120,0,73,4184,0,939,0,583,0,0,188,1062,1527,9260,723,0,44,1257,870,0,738,397,228,14070,233,401,503,2195,210,0,10064,157,3248,7536,30513,78,239,0,0,1441,1394,716,0,715,21,0,0,33,481,1040,0,63,2994,555,108,0,2573
490,0,19,323,0,153,133,104,0,0,2155,390,137,2781,773,411,155,0,42321,0,10065,1567,133,0,0,2527,570,271,458,1030,0,808,61,1572,195,0,0,324,341,964,136,0,19,1212,0,524,0,468,9925,0,18480,2877,0,28,1947,48,4054,30909,0,24,0,1502,0,29,5168,7233,1056,467,510,0,0,2339,2127,0,245,182,63,765,884,397,464,869,4025,947,58200,160,786,445,15920,6900,5438,0,0,608,15702,3156,29,3512,0,0,0,0,156,0,0,1111,545,314,827,0,8782
491,0,0,992,0,760,0,626,5892,0,0,0,31,0,1867,91,197,0,7114,0,14047,4420,834,0,0,609,1857,0,0,2467,0,160,0,287,2609,0,0,0,388,307,0,0,0,857,0,913,0,0,0,0,4054,0,0,0,3477,0,825,1898,0,81,0,0,0,0,0,2516,84,0,5636,0,0,351,1504,0,0,0,807,0,675,0,543,0,2350,2362,2127,0,1492,0,6562,0,1042,0,0,9095,13882,0,0,0,0,0,0,1362,526,382,0,3331,1958,0,0,706,109622
492,2698,107,1272,0,385,0,1215,1523,59,2167,0,268,774,435,28,26,0,10090,0,0,2213,1001,0,592,446,265,0,81,1097,2681,196,0,760,33,1115,0,0,319,358,0,17,0,0,0,311,0,0,493,0,14028,1599,0,0,8776,72,1404,834,0,41,405,683,0,0,1881,2183,111,106,3047,4,54,0,1326,0,94,494,705,121,448,494,0,0,8809,4082,2135,0,418,0,50038,5028,0,0,0,3643,28772,14094,0,755,0,0,255,155,1075,1402,0,0,172,314,1834,251,60220
493,23866,878,9146,65,2123,0,2543,0,27,1943,0,6228,0,0,0,45,0,0,0,0,7849,373,0,1537,0,2897,0,0,314,819,154,16,542,5327,0,2552,3129,1540,922,0,0,0,314,0,215,0,0,1657,0,614,0,0,7052,1665,0,545,0,0,959,3194,490,0,0,58,164,0,3503,1289,0,1173,566,2014,0,0,696,7131,7335,2580,131,0,241,223,248,2414,0,5457,1640,96794,0,0,0,0,0,1763,839,0,0,0,0,0,14,1405,0,0,0,4120,0,0,957,4865
494,0,392,4188,0,2021,125,246,0,0,5464,0,4926,1854,500,8932,74,0,542,0,5098,6189,226,0,480,4462,1902,32,24,296,0,1765,25,2149,3413,0,258,174,2851,1209,98,12,135,0,0,605,52,1084,1511,0,2023,0,0,656,254,132,272,1893,0,1760,0,221,0,0,576,614,1257,8860,1706,17,0,299,2266,0,6252,490,1005,7750,285,54,1240,1814,154,49,5928,187,5642,10472,78584,69,124,0,0,988,1609,498,0,682,31,441,0,75,394,0,0,18,1050,926,176,2976,3208
495,289,282,854,0,324,587,569,77,109,0,0,204,3639,752,100,186,0,3412,0,1879,0,373,0,446,0,0,0,0,3251,1583,0,0,1048,0,0,0,440,255,730,19,25,0,4444,0,630,0,0,7194,339,7440,4189,0,169,5029,35,11374,7429,0,235,410,0,0,0,0,953,310,0,7094,133,0,261,0,2292,187,1275,1331,0,0,0,153,0,5040,0,1329,122,1347,23,47310,0,0,0,0,0,31420,0,0,4373,30,0,175,220,1226,0,0,0,248,815,0,404,34437
496,0,159,8908,0,3016,0,824,0,0,111,0,55,6946,0,1683,66,0,21146,0,242,0,4442,0,0,5720,1227,0,0,0,2012,5,0,6538,0,0,19219,931,366,4221,95,0,0,269,0,4951,0,0,648,916,2428,0,0,158,1559,0,113,388,0,460,121,0,0,0,0,0,126,8052,5960,167,0,0,124,0,0,289,4629,113,378,103,0,0,14286,0,135,0,307,15,28843,0,337,0,0,0,4993,1235,104,9171,205,5362,0,95,1223,0,0,86,2489,2155,411,69,76453
497,6153,396,9165,0,9724,0,5652,3654,703,0,0,146,0,0,2871,157,0,12275,0,0,3033,1657,0,0,5962,459,0,135,0,2374,0,0,3969,1312,0,766,1671,513,2114,10,0,0,43,0,5207,252,0,1134,0,531,138,0,0,2085,0,116,330,0,0,1855,1276,0,0,284,85,60,1904,15960,92,3046,632,83,0,1645,31,9481,173,0,50,0,0,15619,131,0,174,166,11,79271,0,0,0,0,0,2442,0,107,0,0,0,0,0,897,0,0,0,367,658,278,0,31783
498,1403,107,2286,0,0,0,1097,0,149,760,0,143,2184,0,7341,282,1951,3067,732,54,5661,131,0,0,0,663,483,102,1408,251,275,0,8891,7331,51,11222,918,829,0,91,0,63,311,169,6398,0,0,1526,966,18805,0,0,0,1028,50,425,1284,0,437,104,606,0,0,3114,1769,110,11691,8510,368,788,1020,323,0,66,68,508,1745,0,1703,641,225,7510,103,944,1138,28,389,31746,0,1451,0,0,5595,3387,7212,434,7882,105,0,21,24,0,774,0,0,826,0,3773,15,25923
499,981,308,5792,0,4344,0,6412,0,39,88,42,31,0,387,0,70,0,0,0,24,2370,3285,0,0,2144,603,0,0,631,1839,0,0,360,0,0,17810,0,0,0,140,182,0,0,0,2829,563,0,27,2397,1339,107,0,0,1369,0,250,200,0,134,257,0,0,0,970,542,118,2703,21376,80,1574,189,238,0,1326,81,3682,29,52,63,395,0,18513,72,0,311,133,114,98611,51,0,0,0,1445,5137,2548,0,0,169,0,0,107,1265,0,0,0,287,335,0,0,74761
500,0,35,1019,7,423,0,256,3250,66,3592,0,7,0,278,1109,68,0,24905,0,1630,281,890,0,0,3280,333,143,0,2942,0,312,0,405,0,0,0,240,1532,69,92,0,0,1555,0,43,0,75,12192,178,15033,0,0,0,3351,0,3238,24091,0,201,311,1285,1594,0,2798,5179,536,572,4242,0,0,600,7099,0,0,217,0,730,0,563,2462,1510,1689,0,24196,203,2212,352,11767,2149,277,0,0,4219,18168,5974,126,3690,0,0,37,878,91,367,0,1419,104,0,1255,123,6633
501,0,108,385,0,141,0,2896,0,164,409,0,70,0,1621,0,0,0,5952,0,2034,1488,1168,0,0,0,0,0,0,0,2423,0,0,153,0,0,0,0,80,0,21,0,0,0,0,787,0,0,0,409,11160,4443,0,0,10199,0,3254,525,0,0,0,0,0,0,0,148,0,0,5376,0,23,688,0,0,0,280,1620,0,0,0,0,0,9184,0,0,83,3433,29,33360,0,0,0,0,0,50810,1871,0,21364,0,0,0,0,1335,2160,0,1549,284,1747,0,1083,36768
502,0,222,8682,1366,1243,0,4173,338,0,876,42,302,4645,39,3011,286,0,0,0,0,0,427,20,0,0,248,0,0,3158,0,0,40,353,0,0,8618,2453,337,0,0,0,64,0,0,6315,0,0,0,0,0,0,0,579,1479,0,0,450,0,335,359,0,0,0,608,281,0,6746,12504,0,0,123,0,0,0,0,12929,608,121,72,0,0,11919,0,525,223,43,78,69035,118,0,0,0,2707,5423,2467,0,0,0,0,421,257,1405,511,0,1582,3016,1486,1523,90,54127
503,0,87,6639,0,0,0,615,891,0,8036,251,5115,622,371,17816,65,641,605,0,3370,5845,108,0,684,1258,1519,89,0,1335,29,868,1,470,736,1466,0,1727,5039,217,75,0,31,319,710,327,0,468,1221,0,1819,7511,0,1223,925,407,615,2734,0,2050,781,688,0,0,559,673,3829,8937,766,10,0,779,2751,0,2518,165,1013,17652,41,448,1018,1785,149,0,8630,107,4998,10299,14787,0,87,0,0,10545,2409,75,0,500,27,0,35,0,342,337,0,56,6369,0,14,231,715
504,955,0,413,0,133,0,0,0,0,0,0,147,2933,1375,974,112,177,23446,0,6786,298,162,0,376,1169,310,817,0,520,1541,339,145,386,200,348,0,187,1635,0,36,17,34,0,991,352,0,0,5981,135,18307,1338,1495,804,6310,153,2590,32367,0,353,0,659,0,0,6151,6984,826,736,459,41,3,1010,4946,0,107,489,0,775,0,969,763,661,4450,0,32912,295,973,297,12814,0,1043,0,0,6256,24182,8494,0,4079,18,8261,49,292,248,728,0,2881,0,265,0,43,2989
505,626,38,13268,0,1422,0,1560,4070,47,0,0,3590,0,1953,772,27,917,410,0,2336,3317,17,0,446,0,0,0,0,11,1046,0,0,0,2981,0,0,1510,142,0,518,0,6,0,0,598,0,0,261,0,3325,6326,0,0,2688,0,501,0,0,1551,1014,701,0,0,0,129,599,4471,0,24,0,158,2714,0,1566,62,5496,0,1065,345,944,0,463,0,1069,0,1835,1257,72308,0,0,0,0,0,2418,774,0,364,0,0,107,0,2790,1067,0,0,10627,9303,64,529,14010
506,3637,45,475,0,131,0,88,519,0,1695,1008,199,1593,243,791,95,65,61242,2,0,226,342,31,374,251,0,0,0,893,111,455,0,937,207,2757,8355,224,1551,232,126,9,7,217,4507,38,0,1724,8980,0,30619,0,0,185,6549,31,2227,22930,0,106,124,1417,0,0,4122,3522,1546,884,1181,7,4,534,780,0,76,693,33,186,94,989,832,452,3081,0,30252,213,1246,294,9774,0,2695,0,0,5043,19569,5433,18,3944,66,0,0,0,87,277,0,2718,121,0,2900,74,9126
507,3010,1926,845,0,695,0,519,1537,208,3722,0,0,21,2072,372,0,0,1556,0,98,0,1091,0,473,0,390,0,0,2326,2748,0,0,240,23,0,735,457,392,380,33,0,0,1572,0,207,0,0,0,0,476,0,0,0,21543,0,1476,6752,0,89,86,5481,0,0,0,1460,309,542,286,0,24,747,3186,0,446,278,1677,252,0,149,0,0,3918,0,814,127,3310,56,10964,10112,0,0,0,1660,18560,0,0,0,21,0,0,194,774,0,0,1748,116,159,0,121,49581
508,1367,299,564,67,460,3346,745,3229,56,2428,0,55,0,0,227,0,180,10324,0,0,0,676,0,0,0,0,0,0,1757,1444,0,0,166,0,0,0,394,55,0,0,9,3,1657,1712,643,0,0,0,0,1710,0,0,252,2841,0,7634,1956,0,103,411,2073,0,0,3381,0,283,0,659,0,143,342,1498,0,472,55,630,63,1533,135,0,123,1213,0,0,55,108,0,23417,5483,0,0,0,0,21165,0,0,0,0,17143,0,1384,0,0,0,0,1663,345,2938,306,82781
509,2636,68,5574,0,5381,2784,4057,1205,0,0,0,206,0,172,1502,69,0,2504,0,141,1001,953,0,2012,368,931,0,0,3409,3341,0,0,1384,144,0,4209,861,51,0,0,0,0,214,1898,4121,408,0,378,0,3834,208,0,188,2008,90,496,188,0,290,535,225,0,0,1648,1683,0,4930,14253,117,994,724,53,411,1858,0,5980,203,196,393,451,0,7177,0,62,114,25,11,61549,0,105,0,0,0,2347,3409,0,830,61,0,0,136,725,0,0,0,1004,123,0,298,102372
510,22833,283,13280,0,4005,0,1488,0,20,4139,0,3378,0,1128,1535,0,0,44,0,651,0,132,0,0,1911,0,0,21,255,865,83,4,0,0,2870,0,983,2612,2772,0,0,64,518,0,303,0,202,211,180,326,13988,0,0,1982,0,108,374,0,0,0,0,0,0,0,170,190,4224,9504,0,0,543,1182,0,3622,0,3406,1328,82,95,626,0,248,318,784,0,9677,0,140265,874,0,0,0,0,1684,305,0,3296,0,0,0,55,1363,1392,0,0,8738,11640,0,755,11184
