,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110
357,5408,686,0,276,12329,3,115,246,2254,69,1044,7470,5058,0,174,1416,58253,43,643,4072,0,1078,0,357,467,20,343,1119,203,0,0,1397,0,319,775,4774,1429,218,0,0,25364,671,525,3258,876,0,2005,1128,5081,9405,0,16,417,2217,2626,742,4,29,716,0,846,4913,14,1151,10272,5269,0,0,195,377,263,5487,309,32,1214,0,4392,942,1372,209,164,2245,0,1124,3143,1625,583,481,0,0,399,4410,147,8232,125,2846,3297,40754,70,385,825,0,0,0,1,0,12715,0,108,665
358,3748,228,270,68,56646,75,190,625,1080,0,0,7909,2776,0,123,123,1631,0,1073,3710,18,5692,0,503,2576,47,564,2889,0,0,207,1529,3842,149,58,32279,1159,233,0,0,4453,478,277,159,1722,0,0,3652,450,0,0,0,0,1073,592,0,0,25,0,0,240,302,0,3454,39046,592,0,0,0,0,0,1088,440,0,0,0,21663,9634,0,248,633,128,14,174,123,17101,0,2933,0,734,1959,0,108,111071,0,8550,0,3499,1493,0,0,364,1301,41,35,0,382,0,8669,148
359,3483,2549,286,49,445,517,1571,136,89,17,0,238,479,0,3508,536,22754,54,926,3856,0,450,745,868,53,378,6,642,1277,0,4046,1263,887,672,201,1963,3386,330369,34,0,7828,239,1032,1499,1710,82,316,654,1052,1483,463,211,94,544,208,2140,1891,0,82,0,3706,41464,17,267,504,176303,70,0,500,0,117,5195,187,113,0,0,15857,6259,5826,288,668,9,850,506,1910,253,48,578,0,17,692,376,53,2973,305,2142,275,727,0,359,0,406,279,0,0,0,2246,0,17,181
360,4887,633,7661,13,1736,1185,1362,2288,54,0,37,532,441,0,0,5,1031,0,2883,3847,0,1559,0,0,827,523,7,666,178,24,0,1650,601,2274,0,24975,3301,22984,0,0,3658,38,909,435,7219,283,0,1937,21,0,0,0,0,2566,118,1260,3546,1081,0,0,476,8250,0,637,769,12860,0,0,97,6,56,716,387,0,0,0,37164,51399,1721,898,2218,461,0,540,0,19629,0,10113,0,0,938,0,68,50269,0,3653,174,75,60,0,137,94,13,854,1041,195,421,0,12290,29
361,2191,245,46,161,13834,0,167,270,1704,16,375,5613,8772,0,745,1085,34646,181,254,1831,0,514,0,517,0,27,282,405,0,259,0,645,0,0,652,1516,2875,5012,0,0,23569,1063,136,3457,230,0,0,2988,3913,0,16,6,0,419,2130,460,0,26,137,0,262,11303,16,2793,8478,8146,0,0,351,77,302,4667,150,16,68,0,4649,2503,435,393,71,1822,0,765,5860,0,242,261,0,0,317,1463,44,18304,0,1225,339,37600,144,72,306,217,0,0,4,0,13274,0,461,532
362,4784,2241,2753,4,961,1485,7465,1430,52,0,405,726,0,0,17,44,413,0,6590,1782,113,1367,0,512,1133,534,20,492,0,86,0,678,172,167,51,34460,809,14788,15,0,5835,0,714,765,7944,0,0,2369,594,3344,0,0,0,0,171,1222,5478,2883,66,3349,1834,6355,33,937,931,3782,44,274,211,0,0,1052,9147,2060,0,0,91581,15536,0,5738,2365,443,0,1188,164,2569,0,18308,27,1384,531,0,375,36909,136,3903,89,105,0,224,0,162,89,91,1134,1265,0,0,1041,0
363,4783,1688,1581,21,1081,4875,9741,1967,35,3,87,381,133,5,369,41,1408,0,14202,2666,0,815,0,177,449,773,7,2800,1395,68,232,757,877,1135,0,35469,1521,7441,20,0,977,128,376,766,2495,0,0,4017,264,0,0,0,0,1016,76,97,1857,1571,0,403,1684,3380,10,1444,1227,25888,0,91,58,0,0,771,3316,996,0,0,82493,11778,1480,3440,11653,164,998,439,250,2184,4645,17016,0,2394,1152,74,0,24480,954,6743,0,130,173,0,149,103,381,265,1074,0,214,0,3015,0
364,183,2558,762,222,5913,30,464,1719,317,69,1744,2565,3299,0,1016,1075,3591,0,1507,2444,0,193,0,22,34,107,66,0,89,0,0,943,22,1569,53,75,1504,70617,0,291,15370,16,147,8805,919,56,2958,580,95,1247,0,39,0,507,2097,26,0,110,2483,115,243,4117,321,313,984,6971,0,0,1157,0,554,14936,530,14,62,0,3414,485,3047,268,451,2136,0,117,1126,2173,207,303,0,0,146,20656,0,1058,11,437,46,13298,0,12,352,0,391,0,0,0,191,0,14,768
365,511,1838,979,310,20160,260,202,7774,181,0,0,9882,1538,0,35,979,142,0,1187,1451,0,1254,0,26,35,21,137,10709,28,687,0,1470,98,1783,0,2332,1043,13313,0,92,5401,0,0,1098,3054,0,0,866,44,0,0,0,252,625,0,2,1594,2520,1507,0,156,157,72,1212,1516,604,305,0,2321,0,0,4219,2647,22,42,0,18499,549,177,24997,344,2612,0,1694,149,697,0,7642,37,5529,126,0,838,4884,6,1015,12,2768,0,41,14,565,243,0,1791,0,140,0,278,422
366,5047,4742,4189,9,1484,1189,3116,1825,38,0,81,400,173,0,0,114,1148,0,6438,3049,0,1028,0,408,789,277,27,2101,0,2,720,1332,555,2608,183,32280,2523,7242,0,33,3245,133,965,41,2786,0,0,3710,587,0,0,0,0,1250,78,0,8101,773,0,852,2991,5489,13,918,1228,2155,0,0,50,0,0,1334,6820,1143,316,0,26014,63705,137,785,0,49,3040,145,192,16372,0,12649,1057,0,277,0,93,23279,0,514,0,112,162,206,300,217,0,424,1336,0,242,0,8549,126
367,218,5340,3166,51,21034,9,660,6315,30,51,923,5070,7296,0,0,1611,26,0,2324,3521,0,2784,33,0,47,343,446,2846,0,1653,0,1773,61,1399,7,3836,2446,0,0,48,6078,12,161,556,5391,0,0,755,20,0,0,0,0,155,61,22,23341,183,0,0,218,119,0,1035,1334,622,0,0,2874,13,218,2000,1739,17,125,0,20818,1489,149,6648,1203,124,287,422,39,1670,36,4814,0,0,2640,1035,3273,3722,14,1041,0,795,0,0,177,417,256,271,1964,43,0,0,1368,437
368,4979,4878,4825,63,1239,559,803,1368,32,0,30,408,0,0,149,15,386,0,2293,3046,0,1677,725,225,335,746,9,283,0,147,3458,726,625,638,41,29288,941,18403,0,35,323,109,956,226,6653,0,1696,1471,128,0,0,32,0,1649,22,24,1552,367,21,0,1062,615,0,1658,1089,8619,6,0,112,0,45,558,4435,1574,0,0,58483,49480,640,211,9784,952,516,1644,34,2316,0,11448,0,1586,695,0,402,33094,0,3988,0,55,738,479,264,1069,29,461,1262,523,786,0,7264,29
369,2927,1712,2113,19,448,577,2851,192,36,0,65,207,623,0,492,262,22080,0,1583,3689,0,153,0,478,148,0,14,648,0,0,0,1403,1171,802,218,2692,3515,235418,0,4,10050,26,743,3199,0,51,4816,928,1694,8294,0,0,0,19,489,1562,2199,0,8,0,3144,76397,29,84,392,151483,0,0,644,11,1793,6278,1384,0,83,0,18944,9589,3136,140,4840,748,248,331,401,2292,8425,526,166,0,0,232,0,5502,0,811,113,598,120,365,56,155,0,0,100,0,2034,0,53,47
370,1842,278,30,6,6541,0,254,80,785,58,426,4387,3813,0,668,1369,49218,0,57,1544,0,683,0,66,2179,9,275,0,0,0,0,728,5407,0,131,2579,1405,6589,0,140,38292,359,448,4788,260,0,8652,1108,4482,6061,0,62,20,0,4439,1042,18,18,299,0,164,6538,24,859,9765,5549,0,0,299,61,25,4425,8,0,172,0,4707,1352,855,357,308,757,0,522,4419,567,562,308,0,0,1185,2290,40,4882,0,1878,4142,40081,49,150,338,402,0,27,0,0,2029,0,0,47
371,5276,1683,4667,52,1839,500,10939,2495,43,16,157,284,0,0,179,221,0,0,2691,2363,0,598,0,57,365,1059,12,0,0,95,0,1130,87,2504,0,28944,3536,0,527,234,1383,145,239,410,11383,0,0,3100,328,0,0,28,108,461,29,204,22343,1880,0,608,2213,2031,0,1076,1002,16720,0,461,121,0,0,1493,4459,956,1837,0,73061,40371,2438,731,3262,333,0,733,387,4442,1409,19527,0,0,0,90,331,15785,633,5754,228,59,126,358,110,85,0,0,450,0,0,0,5528,83
372,5730,7703,7430,118,2080,1712,4777,1811,47,0,109,506,381,0,91,54,0,0,4774,2616,0,1030,0,0,54,271,14,1438,0,31,0,933,448,2178,0,37508,2111,3195,0,0,6699,9,902,0,3648,0,0,2275,13,0,0,0,0,1084,11,78,1101,1072,0,0,2460,3770,5,500,1078,11057,29,0,130,0,0,352,7481,2038,417,0,41209,61103,0,1744,3334,112,1010,1151,134,4941,0,17861,175,0,273,0,288,24520,0,3956,0,86,0,215,145,1602,0,448,1061,123,0,0,8270,56
373,602,1780,3903,57,1103,5526,2785,895,68,0,18,627,289,3,0,81,662,0,3775,1834,0,939,0,383,725,104,17,1357,187,7,0,607,439,118,118,63058,3386,25168,67,40,2679,43,1026,318,5898,0,0,1512,0,0,440,0,0,1001,96,183,653,833,0,0,1390,5134,6,851,1031,8767,0,224,69,10,0,504,2309,169,358,0,35709,11201,0,22139,2156,0,1504,366,93,3399,0,22854,20,866,112,0,87,50675,0,2485,0,98,267,52,56,514,172,1481,929,2519,0,0,1427,134
374,591,9208,2507,142,34367,159,1292,13589,133,0,0,3882,13385,0,0,362,196,0,1570,1945,0,3736,0,0,89,209,105,2053,13,427,0,2464,29,3200,41,5756,2900,6298,596,0,500,0,719,1320,3318,125,0,715,36,0,0,34,0,568,710,0,0,549,0,0,256,351,0,532,1762,1333,446,0,135,0,0,1159,5157,35,0,0,11497,2608,0,1093,732,4967,323,197,120,4163,0,8383,0,0,30,11062,1916,4310,18,553,76,1799,214,0,136,506,856,0,2348,98,50,0,718,1888
375,3147,868,811,91,399,909,211,346,67,2,549,313,620,0,6314,412,11238,100,3499,3891,0,342,0,161,0,97,24,115,505,0,1179,1214,664,912,271,2298,1829,170595,0,24,8773,424,1025,2784,267,0,444,563,1346,12515,0,147,21,49,619,931,4157,100,12,0,1511,51263,5,335,401,147642,57,0,385,7,85,5858,774,0,735,0,16836,5290,7111,38,3936,161,0,138,1343,1054,0,593,310,0,0,485,5,3735,0,1861,149,628,165,64,59,143,566,273,50,0,1165,0,130,145
376,2099,586,1311,92,430,1012,0,670,76,8,156,327,268,0,3748,70,25523,162,2382,3275,0,291,0,586,171,91,7,0,91,0,0,1137,683,1168,616,3398,1397,360176,0,16,9023,169,279,2403,2037,0,1653,253,1525,235,0,34,65,774,696,748,1307,241,69,0,1470,49357,29,201,369,90754,0,0,382,2,2182,4806,740,0,1141,0,6610,2452,19132,58,1260,228,0,0,591,1968,0,648,0,0,254,323,32,3866,119,1040,27,618,0,132,88,0,0,0,75,0,481,0,59,13
377,323,2451,1100,542,27038,0,215,9467,182,80,969,7215,16829,0,0,1330,0,0,65,4488,0,5117,0,128,76,258,90,5508,0,1621,0,2012,97,495,22,6392,1140,0,0,22,3574,9,81,1759,3995,0,0,949,32,0,0,0,0,0,283,10,11450,1682,0,41,949,369,0,734,1407,215,0,0,990,0,0,3336,4052,27,0,0,22137,762,152,13784,89,0,0,716,78,5323,0,9094,0,2287,79,0,151,5258,14,926,7,420,0,8,173,259,0,0,1260,0,29,0,302,325
378,4758,4344,5203,75,1747,1638,2601,1969,33,0,0,562,60,1,0,22,0,0,2145,2806,0,828,0,128,118,771,10,4485,145,32,466,678,177,484,13,74855,153,5490,69,0,1272,0,535,568,5974,0,0,2000,67,3329,0,0,0,1862,22,75,9955,2719,23,0,1996,5600,0,647,1129,11239,0,0,154,0,0,490,2801,1497,0,0,37764,29383,113,1452,2632,75,0,299,92,17072,0,22816,200,103,895,0,16,33422,0,1485,22,39,411,0,0,471,29,967,296,0,108,0,12253,162
379,3181,2678,1110,5,392,0,3990,436,39,5,568,127,1209,0,5803,18,8738,17,5057,4606,0,687,0,378,96,309,20,180,680,0,543,1687,936,763,171,939,2473,197948,0,0,11111,456,1256,2215,952,29,19879,1322,1376,1794,100,0,0,0,593,1988,623,1305,174,0,2075,34266,9,386,732,94380,0,0,644,0,2881,7913,0,0,0,0,8461,8005,20215,32,1113,126,0,203,1734,2285,0,0,20,0,0,252,0,2697,139,575,22,778,78,582,71,0,0,0,75,0,2348,0,125,161
380,3898,616,1898,127,919,3135,0,1656,39,0,0,753,905,0,120,34,1593,186,5044,2746,0,2176,0,177,662,807,14,4096,1123,18,0,1097,957,823,0,25232,1401,0,25,0,2993,55,1203,107,13657,0,15908,1629,556,1061,0,44,0,1294,47,85,3049,4412,0,0,4890,4675,5,725,788,21812,0,102,204,19,0,1185,4514,166,2155,0,45000,19396,499,6830,1775,509,0,948,102,2593,123,26148,0,767,893,0,173,74350,248,3761,50,184,247,255,153,56,0,1042,994,15,342,0,3762,0
381,5285,1783,3020,86,367,524,890,766,64,0,137,96,818,0,6621,221,4223,1006,5183,4809,0,657,0,810,193,676,9,113,1368,3,3626,949,1761,224,64,3494,921,41582,0,25,10263,246,1158,3146,2335,0,5824,1068,1816,2752,0,44,0,51,227,2462,1856,841,199,0,922,64093,24,476,679,166535,0,0,396,0,462,7709,603,515,0,0,19002,5807,3983,268,3316,53,0,204,1226,1469,0,592,381,0,138,403,3,4950,51,2067,0,833,474,249,163,65,0,655,19,0,679,0,8,80
382,3808,482,416,0,49765,58,45,582,1234,0,0,14739,422,0,94,177,2783,0,296,1216,0,7446,36,229,2371,11,254,3593,0,0,0,781,9076,15,2,110281,1962,13,0,0,4140,0,77,400,3650,0,0,3509,429,0,0,12,0,6526,0,139,53,31,0,0,461,311,0,6718,32296,533,0,0,128,0,0,1243,577,71,0,0,21708,9319,0,2872,128,2075,0,2547,173,3680,137,4782,0,0,2109,0,335,71692,222,8834,766,1024,600,89,1745,811,924,158,89,0,9269,0,7427,318
383,4147,1293,6643,60,804,1891,13324,1280,10,12,0,763,0,0,362,168,236,0,774,1782,0,895,0,96,898,672,15,3792,100,15,0,586,376,0,66,30478,163,8276,150,155,405,0,706,345,7503,0,0,3542,17,0,0,72,0,2205,194,470,257,1556,0,0,2185,7228,2,1148,1240,19619,0,100,190,0,0,550,5289,0,0,0,54106,72226,583,9592,2067,848,1739,1299,84,16526,0,14312,18,1617,1640,0,215,26416,0,5007,0,67,0,0,253,1691,0,773,989,121,660,0,5803,32
384,157,1527,331,77,5009,0,0,974,159,0,4760,2059,9763,0,859,0,3261,131,320,4327,0,629,0,18,92,198,112,3510,45,0,0,2546,57,598,49,110,1324,110764,197,331,17061,23,158,16372,403,0,0,20,71,18350,0,10,1197,91,3116,65,2142,332,2199,288,724,2361,82,258,769,6870,0,0,857,0,53,14396,0,0,0,0,5248,218,3545,548,502,2010,711,125,2039,136,0,781,37,0,0,7114,553,754,12,239,8,10978,83,1,195,73,0,0,0,0,71,0,0,727
385,205,1287,782,306,4470,0,309,1439,230,0,3424,2151,21871,0,1338,2026,620,102,442,3685,0,434,0,34,3,95,126,927,136,0,3015,2483,293,1407,138,203,169,191226,0,0,12614,33,189,11881,267,0,0,417,88,815,3,5,0,534,1060,30,133,0,3573,0,289,3805,185,216,648,4125,0,0,900,1,1213,15344,554,0,0,0,4459,123,1539,111,274,1434,1294,124,1967,356,136,170,0,0,0,18322,0,1381,3,0,6,9629,101,2,88,0,0,13,0,0,86,0,13,1335
386,6961,1489,413,176,54264,95,297,921,1499,0,71,7398,0,0,38,479,2043,0,922,2445,0,6634,52,414,282,25,647,0,0,749,0,679,1395,35,0,71317,1498,111,187,0,3238,0,445,498,533,0,0,5814,685,0,0,0,0,1891,585,0,231,99,0,24,125,980,7,5044,27204,745,0,0,93,522,0,621,494,0,0,0,6781,11713,34,8899,196,1080,43,362,34,7133,0,5971,0,250,6402,0,283,76101,350,7101,0,1899,0,0,690,1206,0,0,47,123,5508,0,5419,0
387,8586,1350,2201,0,840,1106,1585,976,68,24,437,1005,123,0,625,37,1234,0,6322,3408,86,1884,0,283,1297,0,20,906,0,0,0,1258,530,0,0,26221,585,15251,0,0,3518,25,296,771,7811,0,0,1286,244,836,0,183,0,474,298,422,4430,2485,101,1450,505,8996,3,1090,541,21722,547,204,51,5,0,2563,2539,0,153,0,39812,15908,754,1240,0,336,1514,1268,98,3805,673,17166,0,815,0,0,80,59069,0,3499,54,140,0,37,38,1963,0,0,532,0,1217,0,1458,57
388,338,4008,833,115,28313,100,342,13859,223,0,510,7005,1132,0,13,0,0,25,2253,2181,0,3625,0,0,19,124,579,5918,76,0,0,1436,46,0,0,1830,2000,0,60,0,4585,0,349,640,2263,0,0,1148,71,0,0,0,0,694,514,0,16562,1399,1339,61,310,57,176,708,1441,576,0,0,723,0,0,2808,3672,23,90,0,13816,2618,0,3821,608,2147,0,1668,19,4096,0,6881,0,0,0,0,2456,3783,0,859,0,2802,38,27,53,353,257,0,3674,0,20,0,870,836
389,3341,834,46,103,11642,2,64,219,1816,11,146,4791,15744,0,685,985,28278,151,216,3609,0,372,0,401,0,24,375,0,38,117,5,1725,11912,26,2104,1652,1756,5872,0,0,22568,714,355,3163,13,0,0,727,2847,2436,0,42,0,1045,2923,2283,43,0,178,0,938,7648,40,2563,17720,5411,31,2,181,0,947,3971,156,0,0,0,5781,1407,371,523,158,248,31,970,1463,1684,256,606,75,0,166,2713,0,18470,0,3179,599,41986,1335,171,982,68,10,20,1,0,6027,0,0,267
390,1096,3052,2621,51,1377,894,2657,1187,39,3,39,323,737,0,1024,149,1792,0,274,900,0,839,0,801,167,1068,15,1021,0,0,0,1082,593,419,51,30869,1531,29463,109,0,2815,0,4072,447,14565,0,0,2914,0,0,0,0,13,502,264,298,1105,1099,0,0,4216,3455,9,786,913,2828,0,0,234,0,0,1162,4227,0,0,0,46410,43592,237,3074,7955,327,0,2981,0,14994,0,7535,0,755,1022,0,32,42776,245,5638,450,126,0,46,189,140,0,0,1337,1185,0,0,4340,9
391,190,3271,5569,605,25297,89,428,6924,162,0,2644,8135,3968,0,112,2016,15,0,941,1455,0,4369,0,126,46,271,330,1763,0,533,0,766,69,3890,0,3151,6694,7375,551,0,8442,0,37,2432,1527,0,3275,669,26,0,0,0,0,1632,522,22,6429,1650,1534,407,392,348,245,1452,1909,627,0,0,0,0,0,3161,3728,73,0,0,11022,1515,217,3144,1452,533,2037,215,315,4296,0,3692,59,4363,183,0,4892,4713,4,147,0,1978,38,28,0,0,0,0,1698,0,34,0,807,152
392,3093,177,61,23,9894,6,57,175,758,31,545,4106,0,0,328,793,43988,0,265,2547,0,1551,0,364,1568,7,91,19,11,38,6,979,4977,91,409,2006,641,10182,0,0,19652,430,235,1684,184,0,0,1068,3286,3576,28,17,124,1091,1888,2005,53,0,1017,49,871,3848,6,827,16922,2456,0,0,195,0,163,3933,146,5,0,0,10613,983,1162,66,282,159,0,359,4593,159,204,367,47,0,216,2728,14,13716,43,3204,377,33212,93,161,726,80,0,0,1,0,3018,0,99,370
393,352,4346,3557,73,26737,6,236,5290,279,0,278,11631,6333,0,36,2094,25,17,1403,2049,0,6253,0,58,82,258,285,7253,0,670,0,917,63,0,55,4385,3163,590,59,88,8048,4,79,1114,4888,20,0,805,41,0,0,27,75,17,1462,36,2147,4051,1080,0,533,225,44,771,1796,1046,0,0,122,0,0,1461,3637,34,0,6,19018,526,83,5048,198,7669,0,166,84,10617,0,5576,116,301,621,0,3226,6939,12,847,0,3334,71,49,160,1123,183,544,2124,0,41,0,285,383
394,8361,162,82,0,35699,43,101,0,1435,0,0,4457,2612,0,0,0,0,0,1118,866,0,3811,0,690,1464,130,263,0,0,0,17,872,2979,35,0,47234,0,0,0,102,9490,206,308,283,1385,0,0,2413,650,0,0,0,0,6008,591,0,0,18,0,0,1777,374,0,8174,20754,120,0,0,0,0,0,1024,343,18,0,0,46474,10010,62,2614,1839,3699,53,4904,155,15511,0,3100,0,829,1594,905,37,93372,605,17559,550,11598,532,174,641,5806,0,0,85,0,2274,0,2427,863
395,330,4207,1582,89,21956,143,199,8861,219,0,2040,8150,8712,0,45,637,211,0,2604,2268,0,5839,0,0,58,216,211,1004,0,1351,0,2111,12,353,127,3049,1607,11392,0,0,17245,22,524,1304,2783,0,0,1241,17,901,43,0,0,3383,604,0,18837,1243,0,0,303,34,0,605,1656,1533,0,0,293,0,35,1537,3743,29,0,0,11554,1555,213,3089,2918,5662,309,659,544,1733,0,4862,0,0,421,0,1031,5043,0,652,87,2415,64,7,22,1171,293,327,2834,42,102,0,709,379
396,6929,595,206,9,45128,22,0,624,683,0,31,13957,1829,0,15,870,0,0,1032,1535,40,6886,0,220,1812,44,84,860,20,964,0,1000,5984,0,0,25901,368,152,0,0,22423,175,214,704,910,0,0,3523,1106,597,0,76,0,867,230,164,7,50,0,0,215,178,12,5321,42288,1056,0,0,13,0,0,1376,642,28,1034,0,25960,5575,126,2131,286,2622,7,2774,909,3573,0,4088,150,316,2137,0,408,113541,133,5296,1465,2806,0,222,520,2081,1169,0,77,501,3042,0,3500,194
397,1217,1531,1119,9,282,0,1691,511,72,0,866,159,1246,0,659,339,16275,0,484,4010,161,494,0,685,217,203,15,0,534,5,0,1524,1083,421,462,3959,1450,370911,0,0,8767,83,612,2671,2071,262,0,973,1295,18156,0,78,0,824,208,674,749,0,24,0,1285,24247,32,279,474,167090,0,0,552,10,703,7006,815,0,0,0,16843,3978,6876,8,644,14,0,661,1376,1270,0,752,166,0,764,463,0,4153,0,1018,0,687,611,51,304,189,27,340,0,0,505,0,485,153
398,4069,696,213,124,13831,0,421,217,1630,44,347,4567,6698,0,369,958,38541,0,716,2742,0,1658,0,604,0,27,229,238,21,19,8,950,14742,97,214,4158,339,6534,0,96,24176,1216,549,2011,348,0,0,1647,2871,4617,0,29,349,81,3552,2034,233,7,126,0,797,5097,56,3439,14079,2081,7,0,370,115,1423,5403,144,0,0,0,6846,1541,815,510,132,1267,24,889,2245,1389,0,321,106,0,94,4609,13,11562,0,844,463,35770,0,91,486,3,0,53,7,0,3083,0,187,444
399,3334,1050,2792,163,2384,3835,5386,2623,46,14,181,616,654,0,0,15,4762,0,1571,2604,0,1866,388,288,469,131,12,596,0,0,0,438,24,394,0,43864,1680,1119,40,34,5265,0,576,314,8676,96,0,2299,56,0,0,0,0,473,31,75,0,3577,95,0,2056,5328,5,116,887,7903,0,130,0,0,179,967,6151,329,0,0,50999,38916,526,1278,1127,632,2736,1707,26,11003,0,19101,285,252,2924,0,0,42104,220,3167,0,54,0,32,371,913,267,792,1153,0,178,0,1277,65
400,6922,633,146,214,43999,26,0,442,1487,55,25,17252,2974,0,0,0,2191,0,1310,1563,41,6616,0,618,3306,7,324,2158,32,50,34,477,1707,65,875,40816,988,542,1053,319,13243,0,631,1528,1957,0,4174,5016,543,0,0,0,0,5368,398,906,119,245,81,53,0,968,67,4704,26877,1093,0,17,116,294,0,1488,981,0,1410,0,17840,8907,0,1815,351,969,0,3934,69,10293,0,3352,0,669,1223,0,517,63755,156,5892,0,7400,0,0,378,2109,2203,0,62,269,4257,0,3341,0
401,8984,2050,8662,41,1196,1755,7802,961,43,0,91,291,777,0,201,0,1397,511,8089,1707,0,1273,0,571,489,292,11,3024,0,136,0,1624,295,0,0,32093,1457,1432,111,98,1672,0,801,175,5130,74,0,1979,127,0,0,0,0,109,156,405,8305,2802,0,0,5673,3639,28,1199,1219,6064,0,0,0,0,0,896,6899,269,0,0,81137,26861,931,1772,6676,0,0,811,0,1302,0,8665,0,0,467,0,455,41090,98,5788,110,361,0,0,487,648,0,0,852,2016,893,0,2671,64
402,2755,74,72,105,13766,10,13,172,1841,0,356,3911,901,0,645,423,50317,40,354,4705,0,1191,0,698,1713,11,644,722,0,0,14,1084,1433,0,2285,9389,893,670,0,0,14400,983,657,4602,324,0,0,2032,3093,9244,0,7,0,2071,6122,2174,773,3,273,0,441,9953,11,2249,18095,4223,0,0,175,146,2557,4861,178,0,732,0,11478,1386,494,112,220,697,0,1541,1091,1456,0,524,144,0,0,2966,0,9843,21,4532,505,36748,0,203,158,303,511,27,4,0,551,0,0,431
403,310,3481,2968,0,21205,45,380,3558,214,0,0,5106,0,0,73,43,20,0,1665,3239,0,6519,0,12,23,413,522,8241,154,0,665,1880,51,0,40,2854,551,3553,0,88,4667,0,136,1899,2205,0,9759,576,19,810,0,0,0,1239,1200,6,35008,1651,405,0,632,238,0,912,2046,464,0,0,582,0,0,2653,2565,80,0,0,14650,1105,204,1080,1321,429,1370,471,0,2935,0,6690,0,2236,63,6312,2710,4064,19,474,0,920,9,0,33,1183,0,0,1515,33,119,0,330,414
404,3526,3270,3850,48,1234,22,7684,1649,59,0,126,547,0,0,128,11,0,0,14095,1454,0,1394,0,108,217,305,8,0,0,46,1179,922,589,90,0,52531,5597,630,55,20,3559,0,353,507,6012,0,0,2870,33,452,0,0,0,2199,32,424,13149,3730,78,0,3897,10281,5,1488,1146,6205,0,0,426,47,0,677,7262,0,0,0,55485,33980,163,1192,3907,7,0,2620,109,290,343,13530,45,307,219,452,163,28593,997,5063,0,91,590,300,103,676,507,0,1300,0,649,44,601,19
405,7685,637,613,0,47578,25,443,535,1952,0,117,14828,1744,5,35,519,6089,0,994,1868,0,4349,0,0,2599,13,534,10241,0,781,0,764,4744,0,171,17054,661,480,0,221,12364,90,1271,643,1544,0,0,3377,1156,0,0,0,0,500,1280,226,154,221,0,0,351,1551,0,7008,24378,924,0,0,133,0,0,1192,773,5,0,0,32278,5350,34,888,459,0,0,1548,355,2955,0,6555,54,0,3197,0,138,113426,0,4358,0,16596,0,97,1894,589,2083,0,31,105,3783,0,1954,112
406,1436,245,1464,0,1187,4291,0,1435,15,0,106,293,618,0,419,58,0,0,4513,1094,0,828,2211,78,169,558,15,1526,0,0,0,537,534,1107,350,20384,2357,30514,0,0,2030,0,333,340,9588,0,18063,3199,592,2342,0,17,0,491,34,205,1118,3517,9,0,5447,9001,6,825,2137,10436,0,0,395,0,0,1064,4428,634,0,0,54468,12459,968,7622,15706,139,1246,781,146,6090,0,9668,121,0,332,0,366,28020,0,6694,244,87,0,292,279,533,300,999,1286,103,325,0,3755,0
407,274,1583,1140,68,10080,0,118,545,232,0,6269,4046,13606,0,196,350,1611,0,720,4816,0,647,0,55,1,92,257,2249,8,0,0,2046,107,540,135,270,725,25706,0,0,15712,44,382,11423,352,0,0,811,94,5951,0,20,0,279,1622,25,3705,289,2761,0,1101,3349,221,186,1183,9340,6752,535,1441,7,17,19188,18,0,18,0,6093,224,4064,434,219,860,1110,307,481,2782,250,1167,136,0,156,22937,0,1063,5,277,132,16474,95,24,264,288,0,79,0,0,66,0,27,210
408,847,2394,1646,97,499,621,6228,345,74,7,221,61,784,0,2881,118,9932,0,0,3118,0,65,0,294,56,664,8,523,202,11,0,1427,479,153,573,3494,581,195796,0,26,10717,538,691,1555,1587,96,0,1840,1874,7247,0,41,74,1584,456,2617,3275,1182,251,0,495,46918,35,572,472,141539,77,0,572,4,0,7683,411,0,796,0,12590,8595,17745,143,110,228,1383,39,391,3227,0,2467,517,0,32,1117,5,4492,0,1669,90,692,93,158,129,316,129,0,55,0,416,0,51,62
409,2206,306,64,107,38034,54,430,343,1999,0,110,2628,13679,0,109,259,2414,328,492,2373,0,2650,0,56,2758,46,711,908,0,0,55,694,694,0,360,44163,2118,871,842,0,11180,102,0,340,2020,11,0,6304,1024,1544,0,0,0,3923,1731,814,294,34,465,171,814,935,32,3302,32884,1020,0,0,112,0,0,377,721,15,0,0,20384,2897,0,714,264,572,0,7292,315,3337,0,3082,0,0,2173,708,454,81160,66,15150,0,10949,1659,0,168,1449,0,0,79,0,3257,0,6932,81
